	x
975	NODE_21353_length_1315_cov_102.801887_g13112_i0
976	NODE_6286_length_2402_cov_132.015685_g1407_i1
977	NODE_4570_length_2675_cov_151.765198_g1165_i4
978	NODE_23764_length_1208_cov_117.533047_g14505_i0
979	NODE_5864_length_2461_cov_158.113317_g3761_i0
980	NODE_32023_length_888_cov_33.984615_g19596_i0
981	NODE_3912_length_2818_cov_84.623423_g491_i1
982	NODE_9816_length_2023_cov_41.577273_g6209_i0
983	NODE_13978_length_1715_cov_34.473086_g8481_i1
984	NODE_10461_length_1969_cov_331.600208_g6073_i2
985	NODE_15075_length_1643_cov_75.423750_g9140_i1
986	NODE_13044_length_1778_cov_213.797695_g4121_i2
987	NODE_14416_length_1686_cov_225.576993_g5828_i3
988	NODE_36350_length_745_cov_1524.804843_g22623_i0
989	NODE_23970_length_1197_cov_247.532929_g3616_i2
990	NODE_28288_length_1024_cov_19.901121_g17229_i0
991	NODE_23340_length_1227_cov_173.326858_g11868_i2
992	NODE_27102_length_1071_cov_52.283074_g15228_i1
993	NODE_45161_length_500_cov_59.829322_g30019_i0
994	NODE_346_length_5160_cov_110.781708_g215_i2
995	NODE_22208_length_1277_cov_168.213128_g13634_i0
996	NODE_16477_length_1565_cov_464.779238_g5689_i2
997	NODE_6555_length_2369_cov_62.891230_g2510_i1
998	NODE_1327_length_3788_cov_102.937784_g715_i1
999	NODE_26429_length_1097_cov_49.870019_g14726_i1
1000	NODE_25667_length_1127_cov_98.715867_g15672_i0
1001	NODE_3451_length_2929_cov_104.564103_g873_i7
1002	NODE_8019_length_2197_cov_24.913185_g5095_i0
1003	NODE_24166_length_1189_cov_52.079407_g14755_i0
1004	NODE_4280_length_2736_cov_69.539176_g1708_i1
1005	NODE_2729_length_3140_cov_104.852115_g1767_i0
1006	NODE_28694_length_1008_cov_102.529534_g17486_i0
1007	NODE_85441_length_160_cov_2.854701_g70231_i0
1008	NODE_24089_length_1192_cov_50.935596_g8386_i2
1009	NODE_17720_length_1498_cov_441.415120_g2662_i1
1010	NODE_21187_length_1321_cov_168.303599_g12443_i1
1011	NODE_6200_length_2415_cov_24.147976_g1277_i2
1012	NODE_242_length_5559_cov_23.770486_g160_i0
1013	NODE_7930_length_2208_cov_27.548730_g5045_i0
1014	NODE_693_length_4379_cov_181.517297_g423_i1
1015	NODE_17332_length_1519_cov_100.009485_g10707_i1
1016	NODE_38650_length_677_cov_1070.905363_g24370_i0
1017	NODE_19731_length_1391_cov_381.666172_g12157_i0
1018	NODE_25243_length_1145_cov_136.466425_g14322_i1
1019	NODE_6263_length_2405_cov_243.698561_g4007_i0
1020	NODE_30182_length_951_cov_809.427313_g12884_i1
1021	NODE_25672_length_1127_cov_25.853321_g15674_i0
1022	NODE_23157_length_1235_cov_29.781879_g14163_i0
1023	NODE_4182_length_2757_cov_82.196389_g1690_i2
1024	NODE_9338_length_2064_cov_31.142504_g5925_i0
1025	NODE_26219_length_1105_cov_95.466102_g14612_i1
1026	NODE_318_length_5252_cov_107.331542_g215_i0
1027	NODE_37252_length_719_cov_205.900888_g23312_i0
1028	NODE_21999_length_1287_cov_46.897910_g13506_i0
1029	NODE_14758_length_1662_cov_42.683755_g9208_i0
1030	NODE_4993_length_2597_cov_34.841817_g3204_i0
1031	NODE_25697_length_1126_cov_42.245614_g9402_i2
1032	NODE_14456_length_1683_cov_92.292683_g3914_i1
1033	NODE_34997_length_787_cov_57.325269_g21241_i1
1034	NODE_12283_length_1831_cov_49.584452_g7711_i0
1035	NODE_44374_length_519_cov_95.039916_g29270_i0
1036	NODE_37514_length_711_cov_171.148204_g23512_i0
1037	NODE_35171_length_782_cov_98.822733_g1959_i1
1038	NODE_35173_length_782_cov_54.894452_g20111_i1
1039	NODE_12198_length_1838_cov_60.695822_g3263_i1
1040	NODE_16176_length_1581_cov_106.362159_g10050_i0
1041	NODE_24483_length_1176_cov_564.308032_g9399_i1
1042	NODE_14218_length_1699_cov_79.655193_g8708_i1
1043	NODE_3963_length_2807_cov_53.013748_g2556_i0
1044	NODE_15056_length_1644_cov_39.266084_g4227_i1
1045	NODE_18840_length_1438_cov_65.215054_g11644_i0
1046	NODE_25705_length_1126_cov_19.826408_g15694_i0
1047	NODE_13031_length_1779_cov_60.557604_g1411_i2
1048	NODE_9892_length_2016_cov_60.375570_g6253_i0
1049	NODE_23056_length_1239_cov_21.780936_g14102_i0
1050	NODE_33164_length_850_cov_40.237918_g20362_i0
1051	NODE_10114_length_1998_cov_89.975959_g6390_i0
1052	NODE_8680_length_2128_cov_28.546763_g5508_i0
1053	NODE_16955_length_1540_cov_39.887108_g10516_i0
1054	NODE_8415_length_2154_cov_211.849360_g5338_i0
1055	NODE_25177_length_1148_cov_38.525792_g15375_i0
1056	NODE_19907_length_1384_cov_21.466070_g12264_i0
1057	NODE_3829_length_2837_cov_55.790265_g2473_i0
1058	NODE_36921_length_728_cov_66.581022_g3244_i1
1059	NODE_30707_length_933_cov_121.074157_g18758_i0
1060	NODE_13764_length_1728_cov_251.687240_g8592_i0
1061	NODE_18891_length_1435_cov_127.265086_g2905_i2
1062	NODE_1461_length_3706_cov_126.147420_g966_i0
1063	NODE_994_length_4032_cov_151.762346_g225_i1
1064	NODE_34994_length_787_cov_591.501344_g21635_i0
1065	NODE_37512_length_711_cov_326.094311_g23510_i0
1066	NODE_19026_length_1428_cov_30.280866_g11758_i0
1067	NODE_5832_length_2465_cov_613.184558_g3036_i2
1068	NODE_18474_length_1457_cov_129.370580_g1216_i9
1069	NODE_45546_length_491_cov_33.377232_g2510_i11
1070	NODE_6314_length_2399_cov_32.516978_g3347_i2
1071	NODE_11545_length_1884_cov_25.939163_g7279_i0
1072	NODE_22079_length_1283_cov_70.128226_g7761_i2
1073	NODE_2315_length_3294_cov_26.203322_g1492_i0
1074	NODE_77112_length_180_cov_1.642336_g61902_i0
1075	NODE_10887_length_1936_cov_167.415742_g5913_i1
1076	NODE_37251_length_719_cov_222.989645_g999_i5
1077	NODE_21937_length_1290_cov_53.931034_g13466_i0
1078	NODE_3123_length_3020_cov_25.880081_g1529_i2
1079	NODE_35377_length_775_cov_53.797814_g21915_i0
1080	NODE_15350_length_1629_cov_52.454603_g5247_i2
1081	NODE_33314_length_845_cov_77.508728_g20474_i0
1082	NODE_32146_length_883_cov_826.796429_g2221_i3
1083	NODE_94561_length_147_cov_1.346154_g79351_i0
1084	NODE_19865_length_1386_cov_94.864483_g501_i2
1085	NODE_11690_length_1873_cov_137.010929_g6165_i1
1086	NODE_32458_length_873_cov_66.328916_g14557_i1
1087	NODE_37313_length_717_cov_400.451039_g23360_i0
1088	NODE_22397_length_1268_cov_63.631020_g2651_i9
1089	NODE_36351_length_745_cov_300.763533_g22624_i0
1090	NODE_38585_length_679_cov_71.099057_g15305_i2
1091	NODE_8533_length_2142_cov_153.928537_g5414_i0
1092	NODE_37621_length_707_cov_48.617470_g23489_i1
1093	NODE_19705_length_1393_cov_33.377778_g6765_i1
1094	NODE_2434_length_3242_cov_47.152235_g1575_i0
1095	NODE_13258_length_1763_cov_83.128488_g1606_i3
1096	NODE_20811_length_1339_cov_59.084105_g8586_i1
1097	NODE_1181_length_3892_cov_339.594180_g427_i2
1098	NODE_14138_length_1705_cov_54.484356_g8060_i1
1099	NODE_13386_length_1754_cov_23.902981_g8365_i0
1100	NODE_45043_length_503_cov_91.310870_g29904_i0
1101	NODE_21195_length_1321_cov_56.445227_g11966_i1
1102	NODE_15365_length_1628_cov_257.586751_g9562_i0
1103	NODE_2906_length_3089_cov_118.384767_g1852_i1
1104	NODE_7531_length_2250_cov_54.796103_g4797_i0
1105	NODE_14651_length_1669_cov_97.571956_g3037_i1
1106	NODE_8068_length_2192_cov_93.805026_g5121_i0
1107	NODE_14711_length_1665_cov_26.704069_g8388_i1
1108	NODE_27409_length_1059_cov_42.549213_g16701_i0
1109	NODE_7438_length_2261_cov_27.393598_g690_i3
1110	NODE_26290_length_1102_cov_739.692162_g16060_i0
1111	NODE_37357_length_716_cov_27.575037_g23390_i0
1112	NODE_12285_length_1831_cov_30.342282_g4474_i1
1113	NODE_23513_length_1219_cov_246.044218_g14362_i0
1114	NODE_3035_length_3050_cov_28.208846_g1951_i0
1115	NODE_42700_length_562_cov_17.799615_g27727_i0
1116	NODE_42012_length_581_cov_197.836431_g27128_i0
1117	NODE_35031_length_786_cov_77.838493_g1657_i3
1118	NODE_37179_length_721_cov_49.753687_g23258_i0
1119	NODE_49797_length_398_cov_225.408451_g34594_i0
1120	NODE_68974_length_210_cov_48.077844_g53764_i0
1121	NODE_21319_length_1316_cov_53.653574_g13091_i0
1122	NODE_26446_length_1096_cov_71.823362_g15134_i1
1123	NODE_8704_length_2126_cov_47.279885_g5524_i0
1124	NODE_777_length_4269_cov_30.558684_g513_i0
1125	NODE_19703_length_1393_cov_41.722963_g9017_i2
1126	NODE_19838_length_1387_cov_256.793155_g12222_i0
1127	NODE_33596_length_835_cov_69.113636_g20652_i0
1128	NODE_9313_length_2066_cov_80.955512_g2004_i1
1129	NODE_23473_length_1221_cov_44.146859_g14339_i1
1130	NODE_5784_length_2472_cov_52.709345_g3713_i0
1131	NODE_23431_length_1223_cov_20.917797_g14313_i0
1132	NODE_13496_length_1746_cov_260.769231_g7012_i2
1133	NODE_24545_length_1174_cov_146.698497_g14991_i0
1134	NODE_5292_length_2547_cov_55.865415_g1257_i1
1135	NODE_34454_length_805_cov_124.206037_g21240_i0
1136	NODE_2953_length_3076_cov_27.432575_g1900_i0
1137	NODE_11691_length_1873_cov_129.473224_g7363_i0
1138	NODE_31936_length_891_cov_97.143868_g19542_i0
1139	NODE_4875_length_2615_cov_53.498834_g3074_i1
1140	NODE_13003_length_1781_cov_31.939010_g8131_i0
1141	NODE_36687_length_736_cov_55.603175_g22884_i0
1142	NODE_20085_length_1375_cov_37.469219_g4886_i1
1143	NODE_10733_length_1949_cov_42.356768_g6763_i0
1144	NODE_12093_length_1846_cov_54.024404_g3020_i2
1145	NODE_4329_length_2726_cov_136.833395_g2397_i3
1146	NODE_18705_length_1445_cov_38.897290_g585_i4
1147	NODE_26163_length_1107_cov_119.958647_g9812_i2
1148	NODE_2972_length_3070_cov_67.954410_g1174_i1
1149	NODE_16142_length_1584_cov_47.739779_g10026_i0
1150	NODE_3868_length_2829_cov_67.976310_g2498_i0
1151	NODE_24192_length_1188_cov_100.106550_g14770_i0
1152	NODE_7410_length_2265_cov_174.317282_g2736_i2
1153	NODE_3877_length_2827_cov_109.545618_g2273_i1
1154	NODE_7003_length_2310_cov_47.375386_g4477_i0
1155	NODE_34346_length_809_cov_54.698433_g21165_i0
1156	NODE_33595_length_835_cov_75.750000_g20651_i0
1157	NODE_10464_length_1969_cov_281.922118_g6596_i0
1158	NODE_8780_length_2117_cov_112.498071_g5570_i0
1159	NODE_19275_length_1415_cov_74.267493_g11889_i0
1160	NODE_13257_length_1763_cov_96.518023_g7593_i1
1161	NODE_37658_length_706_cov_31.675716_g20598_i1
1162	NODE_37213_length_720_cov_55.948301_g23284_i0
1163	NODE_31008_length_924_cov_58.110102_g18944_i0
1164	NODE_21221_length_1320_cov_56.953798_g13038_i0
1165	NODE_8257_length_2171_cov_44.492951_g5237_i0
1166	NODE_11313_length_1903_cov_31.293011_g7135_i0
1167	NODE_32147_length_883_cov_332.779762_g15076_i2
1168	NODE_1637_length_3605_cov_23.385738_g1077_i0
1169	NODE_21270_length_1318_cov_166.757647_g10103_i3
1170	NODE_12007_length_1851_cov_658.907633_g3227_i4
1171	NODE_5927_length_2452_cov_29.831050_g3797_i0
1172	NODE_62257_length_250_cov_16.391304_g47047_i0
1173	NODE_56623_length_300_cov_33.933852_g41413_i0
1174	NODE_14487_length_1681_cov_20.213675_g8222_i1
1175	NODE_18653_length_1448_cov_29.685409_g11523_i0
1176	NODE_791_length_4260_cov_57.895898_g521_i0
1177	NODE_19763_length_1390_cov_64.460282_g11802_i1
1178	NODE_3407_length_2941_cov_22.087302_g2195_i0
1179	NODE_11573_length_1881_cov_48.103917_g7297_i0
1180	NODE_4834_length_2623_cov_54.120930_g3107_i0
1181	NODE_17140_length_1530_cov_112.051782_g10631_i0
1182	NODE_4881_length_2614_cov_86.524310_g1478_i4
1183	NODE_8433_length_2152_cov_38.682788_g5350_i0
1184	NODE_14480_length_1681_cov_127.945055_g9024_i0
1185	NODE_37993_length_696_cov_46.796325_g23870_i0
1186	NODE_11760_length_1869_cov_69.277108_g7405_i0
1187	NODE_1783_length_3525_cov_247.909248_g124_i6
1188	NODE_26019_length_1113_cov_50.397196_g15891_i0
1189	NODE_11197_length_1911_cov_35.811028_g7063_i0
1190	NODE_9197_length_2077_cov_66.424779_g5835_i0
1191	NODE_1413_length_3736_cov_45.096128_g933_i0
1192	NODE_2639_length_3171_cov_64.767903_g1711_i0
1193	NODE_38337_length_686_cov_117.664075_g21661_i1
1194	NODE_15526_length_1618_cov_31.688254_g2673_i1
1195	NODE_8324_length_2164_cov_25.013201_g1048_i1
1196	NODE_36030_length_755_cov_36.519663_g22400_i0
1197	NODE_28339_length_1022_cov_49.406537_g16820_i1
1198	NODE_46829_length_460_cov_8.618705_g31651_i0
1199	NODE_13936_length_1717_cov_49.673835_g1463_i5
1200	NODE_35483_length_772_cov_110.426612_g21992_i0
1201	NODE_15151_length_1639_cov_49.578321_g9438_i0
1202	NODE_11133_length_1916_cov_59.168179_g7023_i0
1203	NODE_25834_length_1121_cov_21.060297_g15775_i0
1204	NODE_1718_length_3562_cov_36.596760_g1122_i0
1205	NODE_26938_length_1077_cov_72.863636_g16414_i0
1206	NODE_12653_length_1803_cov_22.763636_g7935_i0
1207	NODE_294_length_5340_cov_334.255616_g199_i0
1208	NODE_9220_length_2075_cov_69.098917_g2529_i2
1209	NODE_2712_length_3144_cov_22.370203_g1258_i1
1210	NODE_44843_length_508_cov_21.081720_g29710_i0
1211	NODE_10944_length_1932_cov_138.087877_g2626_i3
1212	NODE_29637_length_973_cov_96.082796_g18080_i0
1213	NODE_26038_length_1112_cov_89.997194_g8102_i1
1214	NODE_25991_length_1114_cov_62.610644_g15875_i0
1215	NODE_29531_length_978_cov_112.447059_g18007_i0
1216	NODE_7878_length_2213_cov_59.859447_g5012_i0
1217	NODE_7361_length_2268_cov_80.801798_g3830_i1
1218	NODE_37585_length_708_cov_444.473684_g23563_i0
1219	NODE_48128_length_432_cov_78.395887_g32931_i0
1220	NODE_6487_length_2378_cov_97.155460_g1780_i2
1221	NODE_10655_length_1955_cov_50.817992_g6709_i0
1222	NODE_1994_length_3427_cov_39.267435_g1287_i0
1223	NODE_15788_length_1604_cov_126.253043_g3957_i2
1224	NODE_1620_length_3612_cov_26.079014_g22_i1
1225	NODE_14908_length_1654_cov_77.538796_g6619_i2
1226	NODE_16104_length_1586_cov_39.224238_g9234_i1
1227	NODE_5397_length_2530_cov_72.493768_g3460_i0
1228	NODE_12507_length_1815_cov_53.112302_g7852_i0
1229	NODE_8427_length_2153_cov_21.110427_g5344_i0
1230	NODE_15916_length_1597_cov_38.178250_g1799_i4
1231	NODE_22619_length_1259_cov_51.222039_g2915_i3
1232	NODE_7023_length_2308_cov_40.535982_g1585_i1
1233	NODE_16120_length_1585_cov_56.933852_g1004_i2
1234	NODE_30777_length_931_cov_131.827703_g6123_i3
1235	NODE_1552_length_3651_cov_115.899945_g969_i2
1236	NODE_10667_length_1954_cov_54.522240_g6718_i0
1237	NODE_7461_length_2258_cov_68.626185_g2901_i2
1238	NODE_24465_length_1177_cov_140.372134_g14947_i0
1239	NODE_13724_length_1731_cov_39.401659_g8569_i0
1240	NODE_9784_length_2026_cov_24.015633_g3973_i1
1241	NODE_25062_length_1153_cov_114.985586_g15304_i0
1242	NODE_6464_length_2381_cov_53.777160_g1737_i3
1243	NODE_16073_length_1588_cov_26.815534_g6736_i1
1244	NODE_35953_length_757_cov_48.275910_g22338_i0
1245	NODE_46821_length_460_cov_27.637890_g31643_i0
1246	NODE_6140_length_2421_cov_89.152649_g0_i2
1247	NODE_10903_length_1935_cov_47.513214_g6873_i0
1248	NODE_41260_length_602_cov_57.418605_g26484_i0
1249	NODE_2855_length_3104_cov_129.447239_g1839_i0
1250	NODE_46987_length_456_cov_107.467312_g31806_i0
1251	NODE_4880_length_2614_cov_86.626993_g1478_i3
1252	NODE_5745_length_2478_cov_18.738398_g3694_i0
1253	NODE_6273_length_2404_cov_24.046590_g3587_i1
1254	NODE_11761_length_1869_cov_58.371851_g5930_i2
1255	NODE_18089_length_1478_cov_44.703136_g11178_i0
1256	NODE_4891_length_2613_cov_27.944747_g3141_i0
1257	NODE_14653_length_1669_cov_76.418819_g9140_i0
1258	NODE_11118_length_1917_cov_38.290822_g3264_i1
1259	NODE_16906_length_1542_cov_39.168112_g10491_i0
1260	NODE_14699_length_1666_cov_91.510783_g9167_i0
1261	NODE_28593_length_1012_cov_95.891641_g16944_i1
1262	NODE_2668_length_3157_cov_52.285806_g1728_i0
1263	NODE_34907_length_790_cov_85.526104_g21569_i0
1264	NODE_7770_length_2224_cov_139.094452_g4951_i0
1265	NODE_4955_length_2602_cov_53.312622_g1596_i1
1266	NODE_33481_length_839_cov_73.991206_g20575_i0
1267	NODE_8309_length_2166_cov_293.127650_g5271_i0
1268	NODE_7434_length_2261_cov_76.396754_g4745_i0
1269	NODE_20178_length_1370_cov_161.181613_g12428_i0
1270	NODE_22691_length_1256_cov_57.258038_g13896_i0
1271	NODE_29511_length_979_cov_116.152778_g1944_i1
1272	NODE_12819_length_1792_cov_29.268153_g8035_i0
1273	NODE_17839_length_1491_cov_61.078039_g11035_i0
1274	NODE_10595_length_1959_cov_43.528184_g6680_i0
1275	NODE_23442_length_1222_cov_127.357930_g13740_i1
1276	NODE_1215_length_3868_cov_34.631373_g806_i0
1277	NODE_16154_length_1583_cov_61.810390_g5089_i1
1278	NODE_26142_length_1108_cov_26.307042_g15960_i0
1279	NODE_35062_length_785_cov_131.207547_g21682_i0
1280	NODE_36490_length_741_cov_66.382521_g2882_i7
1281	NODE_1877_length_3472_cov_22.039078_g1224_i0
1282	NODE_25067_length_1153_cov_38.667568_g15306_i0
1283	NODE_6676_length_2353_cov_58.076190_g4268_i0
1284	NODE_4347_length_2723_cov_33.544776_g1697_i1
1285	NODE_35139_length_783_cov_29.035135_g21735_i0
1286	NODE_3128_length_3018_cov_50.934454_g2010_i0
1287	NODE_9144_length_2083_cov_129.338725_g5801_i0
1288	NODE_12011_length_1851_cov_39.137721_g7555_i0
1289	NODE_13350_length_1757_cov_47.099183_g8343_i0
1290	NODE_9333_length_2064_cov_64.084117_g5921_i0
1291	NODE_23282_length_1229_cov_86.621417_g13126_i1
1292	NODE_11874_length_1861_cov_26.755776_g1980_i1
1293	NODE_27070_length_1072_cov_71.537415_g16499_i0
1294	NODE_34776_length_794_cov_118.637816_g3374_i4
1295	NODE_12188_length_1839_cov_41.139755_g420_i6
1296	NODE_22596_length_1260_cov_85.917009_g3020_i3
1297	NODE_35965_length_757_cov_22.039216_g22349_i0
1298	NODE_28904_length_1001_cov_47.024008_g17612_i0
1299	NODE_26218_length_1105_cov_103.095104_g3832_i9
1300	NODE_23399_length_1224_cov_84.298899_g14298_i0
1301	NODE_19985_length_1380_cov_29.338070_g11173_i1
1302	NODE_5859_length_2462_cov_46.040926_g2967_i1
1303	NODE_7798_length_2222_cov_182.468105_g4966_i0
1304	NODE_50008_length_394_cov_31.150997_g34805_i0
1305	NODE_97745_length_140_cov_67.319588_g82535_i0
1306	NODE_13362_length_1756_cov_75.765908_g8342_i1
1307	NODE_10605_length_1958_cov_67.338381_g5375_i2
1308	NODE_38067_length_694_cov_48.933948_g23928_i0
1309	NODE_16421_length_1568_cov_44.215082_g10201_i0
1310	NODE_38584_length_679_cov_130.278302_g20630_i1
1311	NODE_11786_length_1867_cov_78.233553_g7420_i0
1312	NODE_4365_length_2719_cov_26.182735_g2557_i1
1313	NODE_6893_length_2323_cov_251.630263_g2324_i1
1314	NODE_5303_length_2546_cov_29.246504_g3390_i0
1315	NODE_8085_length_2190_cov_31.841639_g3245_i1
1316	NODE_17712_length_1499_cov_84.233516_g10178_i1
1317	NODE_30784_length_931_cov_52.909910_g5247_i3
1318	NODE_11383_length_1897_cov_46.091694_g7176_i0
1319	NODE_8739_length_2121_cov_51.910972_g5545_i0
1320	NODE_13956_length_1716_cov_45.026898_g3885_i2
1321	NODE_2241_length_3321_cov_43.181513_g1445_i0
1322	NODE_10953_length_1932_cov_24.616728_g6904_i0
1323	NODE_35724_length_764_cov_83.596394_g22159_i0
1324	NODE_26915_length_1078_cov_39.214493_g13281_i3
1325	NODE_35779_length_762_cov_7341.207232_g22203_i0
1326	NODE_34883_length_791_cov_54.303476_g16580_i1
1327	NODE_55994_length_307_cov_25.492424_g40784_i0
1328	NODE_37382_length_715_cov_61.474702_g5247_i4
1329	NODE_1253_length_3844_cov_20.513286_g829_i0
1330	NODE_34966_length_788_cov_49.742282_g21614_i0
1331	NODE_26588_length_1091_cov_53.077290_g13522_i1
1332	NODE_705_length_4366_cov_40.308813_g375_i1
1333	NODE_11061_length_1922_cov_75.596062_g6976_i0
1334	NODE_10180_length_1992_cov_342.890713_g3159_i2
1335	NODE_5652_length_2492_cov_40.078808_g3633_i0
1336	NODE_36279_length_747_cov_124.450284_g22568_i0
1337	NODE_19462_length_1406_cov_41.904622_g11128_i1
1338	NODE_5139_length_2570_cov_57.853581_g3296_i0
1339	NODE_35726_length_764_cov_55.961165_g22160_i0
1340	NODE_16621_length_1558_cov_54.796040_g10326_i0
1341	NODE_1985_length_3430_cov_72.231769_g777_i4
1342	NODE_20610_length_1348_cov_120.249808_g11543_i1
1343	NODE_3460_length_2927_cov_59.912275_g2226_i0
1344	NODE_6842_length_2331_cov_133.863636_g2830_i1
1345	NODE_1984_length_3430_cov_82.988190_g777_i3
1346	NODE_10036_length_2005_cov_42.213558_g6339_i0
1347	NODE_1117_length_3929_cov_26.229542_g740_i0
1348	NODE_21277_length_1318_cov_47.424314_g8062_i1
1349	NODE_3368_length_2949_cov_41.366827_g683_i1
1350	NODE_12724_length_1798_cov_46.980057_g7306_i1
1351	NODE_10653_length_1955_cov_93.135983_g6261_i1
1352	NODE_726_length_4320_cov_32.812252_g226_i1
1353	NODE_3622_length_2880_cov_19.708495_g2332_i0
1354	NODE_8946_length_2101_cov_56.804665_g5173_i1
1355	NODE_1014_length_4015_cov_124.092649_g592_i1
1356	NODE_16951_length_1540_cov_52.656647_g7602_i2
1357	NODE_44467_length_517_cov_175.987342_g29353_i0
1358	NODE_349_length_5136_cov_45.924210_g202_i1
1359	NODE_38914_length_669_cov_115.843450_g5849_i4
1360	NODE_6927_length_2319_cov_36.332601_g4425_i0
1361	NODE_13088_length_1775_cov_62.654734_g4777_i2
1362	NODE_27214_length_1066_cov_26.723363_g16584_i0
1363	NODE_39816_length_643_cov_21.811667_g25294_i0
1364	NODE_11659_length_1875_cov_99.998362_g94_i22
1365	NODE_10137_length_1996_cov_30.821813_g5738_i1
1366	NODE_10049_length_2004_cov_46.956145_g6347_i0
1367	NODE_44054_length_528_cov_233.136082_g28969_i0
1368	NODE_2938_length_3079_cov_31.682806_g1891_i0
1369	NODE_97746_length_140_cov_36.494845_g82536_i0
1370	NODE_28670_length_1009_cov_57.245342_g2510_i10
1371	NODE_37039_length_725_cov_23.511730_g23154_i0
1372	NODE_21443_length_1311_cov_70.815457_g12939_i2
1373	NODE_10617_length_1957_cov_103.804075_g6597_i1
1374	NODE_13894_length_1719_cov_32.594869_g8670_i0
1375	NODE_27541_length_1054_cov_135.524233_g16781_i0
1376	NODE_22537_length_1263_cov_33.538525_g12054_i1
1377	NODE_2788_length_3121_cov_25.815789_g1804_i0
1378	NODE_46778_length_461_cov_124.177033_g31601_i0
1379	NODE_22695_length_1256_cov_26.375927_g13898_i0
1380	NODE_49067_length_412_cov_53.222222_g33865_i0
1381	NODE_6287_length_2402_cov_108.708351_g4024_i0
1382	NODE_33870_length_826_cov_14.878672_g20828_i0
1383	NODE_4531_length_2685_cov_133.509841_g1920_i2
1384	NODE_3497_length_2915_cov_131.650418_g1839_i4
1385	NODE_26023_length_1113_cov_35.604673_g15894_i0
1386	NODE_5645_length_2494_cov_31.472868_g1651_i1
1387	NODE_1702_length_3573_cov_42.965722_g1112_i0
1388	NODE_4779_length_2633_cov_53.633977_g3074_i0
1389	NODE_7733_length_2228_cov_41.247597_g4925_i0
1390	NODE_5287_length_2548_cov_28.394810_g3382_i0
1391	NODE_22976_length_1242_cov_33.039199_g13054_i1
1392	NODE_8220_length_2176_cov_20.026254_g5216_i0
1393	NODE_3383_length_2946_cov_39.223562_g613_i1
1394	NODE_39956_length_639_cov_19.820470_g25407_i0
1395	NODE_1224_length_3864_cov_55.243130_g812_i0
1396	NODE_16402_length_1569_cov_45.625164_g1031_i3
1397	NODE_42263_length_574_cov_37.821092_g27335_i0
1398	NODE_24783_length_1164_cov_40.651204_g14959_i1
1399	NODE_2497_length_3217_cov_29.657845_g939_i1
1400	NODE_4482_length_2695_cov_27.851433_g2892_i0
1401	NODE_21683_length_1301_cov_31.298887_g13307_i0
1402	NODE_2004_length_3420_cov_40.497483_g1293_i0
1403	NODE_27404_length_1059_cov_102.322835_g9408_i2
1404	NODE_30504_length_940_cov_31.605351_g18637_i0
1405	NODE_39244_length_659_cov_26.634740_g20462_i1
1406	NODE_28624_length_1011_cov_26.225207_g17442_i0
1407	NODE_608_length_4490_cov_48.894536_g414_i0
1408	NODE_22529_length_1263_cov_73.605738_g8737_i2
1409	NODE_4351_length_2722_cov_75.708847_g877_i3
1410	NODE_7367_length_2268_cov_26.949663_g4711_i0
1411	NODE_548_length_4609_cov_49.565922_g371_i0
1412	NODE_15897_length_1598_cov_39.832154_g9869_i0
1413	NODE_20382_length_1360_cov_40.625664_g12547_i0
1414	NODE_32731_length_864_cov_50.399513_g2304_i5
1415	NODE_23937_length_1199_cov_32.153114_g13643_i1
1416	NODE_14304_length_1693_cov_62.086061_g8914_i0
1417	NODE_3559_length_2898_cov_40.117688_g1001_i2
1418	NODE_19155_length_1421_cov_130.876633_g11216_i1
1419	NODE_2023_length_3413_cov_73.155786_g863_i1
1420	NODE_47880_length_437_cov_21.040609_g32686_i0
1421	NODE_516_length_4669_cov_35.708604_g148_i1
1422	NODE_4944_length_2604_cov_34.082780_g3173_i0
1423	NODE_3838_length_2836_cov_19.432152_g2479_i0
1424	NODE_6426_length_2384_cov_119.969671_g3431_i1
1425	NODE_598_length_4503_cov_50.531839_g371_i1
1426	NODE_13909_length_1718_cov_176.334328_g8472_i1
1427	NODE_8763_length_2119_cov_40.900771_g5559_i0
1428	NODE_397_length_4977_cov_4137.783948_g58_i1
1429	NODE_31563_length_904_cov_29.855981_g19300_i0
1430	NODE_12167_length_1840_cov_45.692265_g7646_i0
1431	NODE_1338_length_3782_cov_53.767852_g189_i1
1432	NODE_31483_length_907_cov_27.700231_g19244_i0
1433	NODE_16908_length_1542_cov_34.390927_g10492_i0
1434	NODE_24636_length_1171_cov_41.272163_g15037_i0
1435	NODE_22645_length_1258_cov_41.164609_g12866_i2
1436	NODE_88803_length_154_cov_1.630631_g73593_i0
1437	NODE_37987_length_696_cov_104.124043_g23868_i0
1438	NODE_35958_length_757_cov_35.436975_g22343_i0
1439	NODE_8112_length_2187_cov_70.376399_g2901_i3
1440	NODE_41196_length_604_cov_43.085561_g26428_i0
1441	NODE_14659_length_1669_cov_16.798278_g9143_i0
1442	NODE_1641_length_3603_cov_11.810393_g1078_i0
1443	NODE_15446_length_1624_cov_22.934219_g5926_i1
1444	NODE_1237_length_3856_cov_31.292421_g199_i2
1445	NODE_7252_length_2282_cov_16.834301_g4636_i0
1446	NODE_34427_length_806_cov_61.356488_g21221_i0
