	logFC	logCPM	PValue	FDR
NODE_13166_length_1770_cov_18.396063_g8223_i0	0.891337177679684	4.36627834529154	0.0501409459901684	0.261198643255177
NODE_1911_length_3454_cov_26.771035_g1247_i0	-0.871748076434419	4.4263259793095	0.0501409459901684	0.261198643255177
NODE_1521_length_3671_cov_94.557056_g999_i1	-0.737116024325962	5.44786633023327	0.0503091787648889	0.261838130155074
NODE_32613_length_868_cov_37.909091_g19996_i0	0.728038690831762	5.59735103701954	0.0503091787648889	0.261838130155074
NODE_16581_length_1560_cov_136.083718_g3216_i2	-0.72061818347006	5.53331963504113	0.0503091787648889	0.261838130155074
NODE_2736_length_3138_cov_56.831018_g981_i1	-0.810442038910877	4.74609093960273	0.0504670269318797	0.262501482451457
NODE_13592_length_1740_cov_22.780200_g8490_i0	0.809120925598815	4.97460612167626	0.0504670269318797	0.262501482451457
NODE_33766_length_829_cov_240.147583_g453_i7	-0.72833652929795	5.63859828244008	0.0504919431154267	0.262552024496051
NODE_3766_length_2852_cov_21.250623_g2428_i0	0.926360714484818	4.37622888336902	0.0505548631764841	0.262721030839527
NODE_698_length_4375_cov_15.092567_g108_i1	0.912658193385206	4.59719904442799	0.0505548631764841	0.262721030839527
NODE_38311_length_687_cov_59.518634_g20133_i1	0.749992186441106	6.05184820829878	0.0507585139491614	0.263700021039944
NODE_4471_length_2697_cov_334.675584_g448_i2	-0.627855421274053	7.93796087311089	0.0508408210426579	0.264048208866769
NODE_30090_length_955_cov_52.466009_g18364_i0	0.880410351631176	4.66029852616012	0.0508822304985779	0.264104462028977
NODE_298_length_5329_cov_53.128453_g131_i1	-0.862574127246291	4.55551820220176	0.0508822304985779	0.264104462028977
NODE_2229_length_3326_cov_89.050868_g1439_i0	-0.711244257155256	5.62785735531111	0.0509938493349415	0.264604311628651
NODE_37273_length_718_cov_136.597037_g23330_i0	0.637425202359858	7.7987892662674	0.0511335284192629	0.265249420394699
NODE_7119_length_2298_cov_47.858093_g1762_i1	-0.772988294731951	5.21011790849136	0.0511679325078994	0.265348203584946
NODE_27797_length_1044_cov_76.504496_g16940_i0	-0.739937288127945	5.2676768412781	0.0511853763611394	0.265359000979088
NODE_27794_length_1044_cov_772.047952_g728_i5	-0.646193848042126	6.60425025789889	0.0514042170111081	0.26641357475244
NODE_22503_length_1264_cov_132.582310_g6881_i1	-0.656168425663422	6.89325876728607	0.0515415261929029	0.266724801288381
NODE_40170_length_633_cov_57.466102_g22474_i1	0.855024068405781	4.44038144946167	0.0515421270794248	0.266724801288381
NODE_26785_length_1083_cov_19.942308_g16328_i0	0.845548662469353	4.52815057507669	0.0515421270794248	0.266724801288381
NODE_46211_length_475_cov_11.532407_g31039_i0	1.02878049469388	3.96479578329032	0.0515899675236991	0.266724801288381
NODE_30087_length_955_cov_60.509868_g18159_i1	-1.00855608399929	4.2825609033998	0.0515899675236991	0.266724801288381
NODE_3190_length_2998_cov_22.993232_g2051_i0	-0.924703935451069	4.04522611936378	0.0516032352614201	0.266724801288381
NODE_9738_length_2030_cov_26.747861_g6168_i0	-0.915059852749193	4.07862779539251	0.0516032352614201	0.266724801288381
NODE_8600_length_2136_cov_22.975633_g2862_i1	-0.884641593685966	4.13342414244391	0.0516032352614201	0.266724801288381
NODE_5752_length_2477_cov_48.565325_g3697_i0	-0.883551949593811	4.28587002756879	0.0516032352614201	0.266724801288381
NODE_45798_length_485_cov_197.599548_g30636_i0	0.630406154337621	7.59880905220008	0.0517069118802403	0.267005604963174
NODE_3782_length_2848_cov_44.796791_g2439_i0	-0.761072210961395	5.20476144977581	0.0517102471106277	0.267005604963174
NODE_27962_length_1037_cov_72.103622_g17045_i0	-0.756996414832855	5.26941849489752	0.0517102471106277	0.267005604963174
NODE_40814_length_615_cov_191.993007_g26108_i0	0.643356301649867	7.23628687682865	0.0517284591634974	0.267005604963174
NODE_20314_length_1363_cov_125.875000_g12453_i1	0.727479024228152	6.06069788520839	0.0517465556076746	0.267005604963174
NODE_27864_length_1041_cov_64.702405_g16986_i0	0.682255817181016	6.1413027002456	0.0517503048174543	0.267005604963174
NODE_12828_length_1791_cov_126.507437_g8039_i0	0.667812560986013	6.5811542273513	0.0517823782792622	0.267091311554487
NODE_20912_length_1334_cov_180.590240_g1088_i2	-0.652781773791489	6.80090063674351	0.0518179135196261	0.267194817354633
NODE_15999_length_1593_cov_7.112903_g9941_i0	1.1140318249474	4.04101847147597	0.0519146706340411	0.267298369724425
NODE_14444_length_1684_cov_45.203534_g152_i5	-1.09290625953524	3.62801879967465	0.0519146706340411	0.267298369724425
NODE_7871_length_2214_cov_20.234454_g5007_i0	-1.04780470008237	3.65795343287235	0.0519146706340411	0.267298369724425
NODE_1721_length_3560_cov_17.571794_g1124_i0	-1.04443885563584	3.72618216601648	0.0519146706340411	0.267298369724425
NODE_45407_length_494_cov_41.022173_g30256_i0	0.728114792827709	6.00251263809973	0.0519153658924074	0.267298369724425
NODE_16715_length_1553_cov_17.453642_g10391_i0	0.857892035737243	4.82243779659439	0.0521315089861739	0.268091600543962
NODE_33165_length_850_cov_31.382900_g20363_i0	-0.840693069671294	4.68934040292354	0.0521315089861739	0.268091600543962
NODE_21570_length_1306_cov_21.602534_g13238_i0	-0.825935221131822	5.02300878529794	0.0521315089861739	0.268091600543962
NODE_16847_length_1545_cov_42.346871_g959_i6	-0.816593436050958	4.59028784565533	0.0521315089861739	0.268091600543962
NODE_4626_length_2663_cov_44.376718_g1551_i1	-0.795359255273708	6.00857274250036	0.0524702853749316	0.269728084839589
NODE_12148_length_1841_cov_41.760289_g2498_i3	-0.913221828574397	4.09382391229274	0.0525121887990933	0.269728084839589
NODE_9043_length_2094_cov_26.432960_g5739_i0	-0.889720130563771	4.36575454780189	0.0525121887990933	0.269728084839589
NODE_197_length_5792_cov_115.974952_g132_i0	0.879892615047198	5.28958007420292	0.0525121887990933	0.269728084839589
NODE_23417_length_1223_cov_51.654237_g14307_i0	-0.835872841431324	4.62986611041105	0.0526595421982271	0.270242756306573
NODE_31445_length_908_cov_22.605780_g6674_i1	0.835233215092509	4.57145875503758	0.0526595421982271	0.270242756306573
NODE_26264_length_1103_cov_82.366038_g16038_i0	-0.832361118375834	4.5078112668807	0.0526595421982271	0.270242756306573
NODE_9112_length_2088_cov_376.089976_g5780_i0	-0.63276830300673	7.96677927301077	0.0526749658726543	0.270242756306573
NODE_39042_length_665_cov_106.258842_g24670_i0	0.647605436605744	7.20502974223424	0.0527174510880659	0.270380418674362
NODE_37096_length_723_cov_36.005882_g23200_i0	0.764898107599013	4.91711861381925	0.0527785131015576	0.270613248832385
NODE_465_length_4807_cov_52.195004_g258_i1	0.680056907472215	6.81001327638645	0.0529396147476361	0.271113254680399
NODE_28542_length_1014_cov_92.218332_g17383_i0	-0.732175735924075	5.83162383886225	0.0529752380109582	0.271113254680399
NODE_16771_length_1549_cov_37.331341_g3143_i10	-0.973462116512464	4.16701108653581	0.0530015897334553	0.271113254680399
NODE_19811_length_1388_cov_172.350929_g4850_i3	-0.97001775316372	4.23296773971742	0.0530015897334553	0.271113254680399
NODE_28649_length_1010_cov_13.176836_g17456_i0	0.964949327178048	4.14909698419327	0.0530015897334553	0.271113254680399
NODE_3384_length_2946_cov_24.157423_g2183_i0	-0.95198066244258	3.97657436979323	0.0530015897334553	0.271113254680399
NODE_12918_length_1786_cov_27.857143_g7233_i1	0.926244800758159	4.8068098345228	0.0530015897334553	0.271113254680399
NODE_38004_length_696_cov_16.621746_g22123_i1	0.924618453751177	4.08675997216582	0.0530015897334553	0.271113254680399
NODE_1590_length_3625_cov_114.097711_g862_i1	-0.689005962725158	5.92975169823162	0.0532323482422824	0.272213020585313
NODE_98553_length_124_cov_5.679012_g83343_i0	-0.883353262743126	4.42337928202507	0.053303529092065	0.272415728265186
NODE_38084_length_694_cov_9.227343_g23937_i0	-0.882287335924936	5.0419668397527	0.053303529092065	0.272415728265186
NODE_9145_length_2083_cov_117.027941_g5801_i1	-0.744303575990449	5.11561745530879	0.0533260748370039	0.272450345085598
NODE_54030_length_331_cov_93.909722_g38820_i0	0.656435492699525	6.68387326332346	0.0533803783508118	0.272637745402018
NODE_30130_length_953_cov_147.098901_g18396_i0	0.666273964655096	6.39066576994772	0.0533943205218842	0.272637745402018
NODE_44055_length_528_cov_125.397938_g28970_i0	0.646927917503595	6.85369035490899	0.0534789323527438	0.272989089084308
NODE_14728_length_1664_cov_23.118445_g9188_i0	0.794025765598112	4.9257997936652	0.0535614574180645	0.273291207326021
NODE_30979_length_925_cov_26.143991_g18927_i0	0.749865134119647	5.72940531235566	0.0535697596391053	0.273291207326021
NODE_88872_length_154_cov_1.441441_g73662_i0	1.10842655294014	4.43759891019527	0.0537488119026486	0.274042791265157
NODE_12902_length_1787_cov_31.890482_g8077_i1	1.08276071956693	4.36762053677819	0.0537488119026486	0.274042791265157
NODE_45596_length_490_cov_647.129754_g30441_i0	-0.65023207172821	6.72325637964444	0.0538461837311265	0.274458240711561
NODE_73102_length_193_cov_34.766667_g57892_i0	-0.789657310661311	4.87378719525339	0.0539475887859159	0.274475909916161
NODE_12532_length_1813_cov_32.548588_g5803_i3	0.786598870802351	5.34389690600542	0.0539475887859159	0.274475909916161
NODE_22225_length_1276_cov_55.699919_g13646_i0	-0.783427498732629	5.14219964890045	0.0539475887859159	0.274475909916161
NODE_23677_length_1212_cov_64.031651_g14456_i0	-0.883459445463209	4.39446569202238	0.0539951192012071	0.274475909916161
NODE_44781_length_510_cov_30.364026_g29652_i0	-1.0641184751297	6.11998396706598	0.0540085456642949	0.274475909916161
NODE_3914_length_2818_cov_16.305225_g2526_i0	-1.04133246924695	3.75714777621444	0.0540085456642949	0.274475909916161
NODE_26383_length_1099_cov_8.814394_g16111_i0	1.03479471573166	3.85952721536935	0.0540085456642949	0.274475909916161
NODE_13534_length_1744_cov_23.804233_g8049_i1	1.01780855902352	4.25127320564738	0.0540085456642949	0.274475909916161
NODE_40217_length_632_cov_13.957555_g25614_i0	1.01595684923757	4.19185287034642	0.0540085456642949	0.274475909916161
NODE_8315_length_2166_cov_9.670278_g5275_i0	0.994609528813812	4.47798545829726	0.0540085456642949	0.274475909916161
NODE_24270_length_1185_cov_440.003503_g14816_i0	-0.620277930609491	7.74507782636872	0.0540630802595227	0.274672249530293
NODE_12680_length_1802_cov_9.158044_g7955_i0	0.911377656664333	4.78750270085379	0.0541909430860944	0.275160009073838
NODE_16841_length_1545_cov_116.832224_g2736_i4	-0.901308005765806	3.86546198483328	0.0541909430860944	0.275160009073838
NODE_12758_length_1795_cov_82.476598_g5961_i1	-0.711636926429213	5.71303016857034	0.0542160736528512	0.275206716508772
NODE_34552_length_802_cov_33.990777_g21310_i0	-0.797118007135004	4.7209119145449	0.0542972273940043	0.275537692715638
NODE_7473_length_2257_cov_277.905149_g132_i1	0.611119764886428	9.15161760687092	0.0545035911948701	0.276414363618547
NODE_32238_length_880_cov_53.579450_g19733_i0	0.697515393643295	5.99387944577619	0.0545179887025813	0.276414363618547
NODE_4000_length_2797_cov_73.226943_g2586_i0	-0.697328530034872	5.81073193175546	0.0545179887025813	0.276414363618547
NODE_13399_length_1753_cov_22.533333_g8376_i0	0.862721673359982	4.3419188840236	0.054601679144761	0.276595133591379
NODE_3108_length_3028_cov_26.747404_g1999_i0	-0.85228962969829	4.39326844835171	0.054601679144761	0.276595133591379
NODE_6988_length_2312_cov_29.512120_g4466_i0	-0.846445140683698	4.44717256775037	0.054601679144761	0.276595133591379
NODE_7326_length_2273_cov_85.887444_g4682_i0	-0.718162861710433	5.37869142343234	0.0548619903024198	0.277796443829897
NODE_7967_length_2203_cov_136.997222_g2073_i4	-0.788564090055498	5.21205118557337	0.0549031526707924	0.277796443829897
NODE_13230_length_1765_cov_89.759001_g3111_i4	-0.779089817042849	4.94198796045709	0.0549031526707924	0.277796443829897
NODE_4132_length_2768_cov_43.366972_g2364_i1	0.773086444347063	5.18848000291044	0.0549031526707924	0.277796443829897
NODE_29999_length_959_cov_74.114629_g18313_i0	0.687108621650045	5.99580250647087	0.0549366857873474	0.27788471750824
NODE_44599_length_514_cov_193.225053_g29477_i0	0.65401902985831	6.43692605593449	0.0549902753085423	0.27807436056199
NODE_9660_length_2037_cov_47.425777_g6125_i0	-0.834608473778293	4.61255418132587	0.0551354086650219	0.278553365855853
NODE_26766_length_1084_cov_31.088377_g16317_i0	0.758095201584982	5.36866733785778	0.0551661797946498	0.278553365855853
NODE_13043_length_1778_cov_1818.919885_g7540_i2	0.616959263181737	7.79595457621183	0.0551783788399245	0.278553365855853
NODE_6910_length_2321_cov_75.072871_g4413_i0	-0.965754472774428	5.07609636569713	0.0551978795487197	0.278553365855853
NODE_5671_length_2489_cov_100.515127_g2845_i1	-0.936130192736275	4.23222779578338	0.0551978795487197	0.278553365855853
NODE_10782_length_1945_cov_123.621451_g124_i14	-0.919363623345523	4.0396091719578	0.0551978795487197	0.278553365855853
NODE_5635_length_2495_cov_24.935563_g3624_i0	-0.892266394265716	4.45192113009228	0.0551978795487197	0.278553365855853
NODE_31067_length_922_cov_45.601820_g18982_i0	0.711341305613798	5.62972185449471	0.055255254641382	0.27876146865515
NODE_25299_length_1143_cov_183.533636_g15448_i0	0.624397141297712	7.51257315935171	0.0553425866399361	0.279120537698761
NODE_43476_length_542_cov_118.905812_g28437_i0	-0.772952236580586	5.03349017353133	0.0554063550321955	0.279360588682471
NODE_15149_length_1639_cov_52.076441_g8463_i1	0.707586378425555	5.65068925714945	0.0556787467048795	0.280489801561277
NODE_3144_length_3013_cov_92.459259_g2018_i0	0.706077418211691	5.75220835792953	0.0556787467048795	0.280489801561277
NODE_11514_length_1886_cov_25.411286_g5935_i1	-1.00329410046421	4.25072702394493	0.0557115033667211	0.280489801561277
NODE_18697_length_1446_cov_8.558803_g11553_i0	0.981263546732906	3.99440900303894	0.0557115033667211	0.280489801561277
NODE_30727_length_933_cov_12.542697_g18773_i0	0.97910385003801	4.12862460275353	0.0557115033667211	0.280489801561277
NODE_19143_length_1422_cov_44.418419_g11141_i1	-0.702308715708631	5.82905729012526	0.0558562122697453	0.281136425043002
NODE_30930_length_926_cov_949.396376_g18898_i0	0.699953815009436	5.82584321829785	0.056014922477405	0.281771045682788
NODE_10961_length_1931_cov_63.140360_g410_i2	-0.694242377984466	5.59018002718984	0.056014922477405	0.281771045682788
NODE_42962_length_555_cov_18.523438_g27962_i0	0.898213291138972	4.08950517637041	0.0560541117457597	0.281804053054789
NODE_9579_length_2043_cov_40.194500_g6075_i0	-0.883139452085203	4.28477760716876	0.0560541117457597	0.281804053054789
NODE_17887_length_1488_cov_81.047059_g11070_i0	-0.688697239195814	5.74166810789221	0.0561573341603672	0.282212824349107
NODE_12116_length_1844_cov_319.065519_g7617_i0	-0.637818111879061	7.16159065135964	0.0561680959888984	0.282212824349107
NODE_19053_length_1426_cov_351.403471_g7272_i2	-0.646055381773618	6.64415949862462	0.0563456578485211	0.282969791775698
NODE_35570_length_769_cov_568.767218_g22056_i0	-0.603738182547784	8.40492049165735	0.0563515157872179	0.282969791775698
NODE_1885_length_3468_cov_50.880584_g1229_i0	-0.817329743293745	4.61181261642663	0.0563933419623959	0.283015278634058
NODE_53174_length_343_cov_14.006667_g37964_i0	-0.79021372757924	4.66026285690601	0.0563933419623959	0.283015278634058
NODE_34554_length_802_cov_32.799736_g21311_i0	0.737905482295518	5.48402843127093	0.0564825744667921	0.283237965196281
NODE_36454_length_742_cov_43.769671_g20460_i1	1.12421846884118	4.17103115042773	0.0565033013816362	0.283237965196281
NODE_12066_length_1848_cov_26.821053_g4878_i1	-1.11479829702198	3.51063040920079	0.0565033013816362	0.283237965196281
NODE_4776_length_2633_cov_122.080695_g3071_i0	-1.0606577256693	3.79600238712272	0.0565033013816362	0.283237965196281
NODE_36867_length_730_cov_123.710335_g23023_i0	0.643084449096616	6.62561520764701	0.0566039266952423	0.283660060845261
NODE_29710_length_970_cov_130.312837_g18128_i0	0.63995839687232	6.72476825350908	0.0566822901101825	0.283970382645966
NODE_5335_length_2541_cov_81.303843_g3414_i0	-0.730184817806641	6.18275943688698	0.0567386206372195	0.283991041801813
NODE_98551_length_124_cov_13.173653_g83341_i0	-0.88914213383512	4.12974257920189	0.0567850560601749	0.283991041801813
NODE_15400_length_1627_cov_33.285985_g9582_i0	-0.880499139783684	4.34717579303665	0.0567850560601749	0.283991041801813
NODE_29625_length_974_cov_45.610097_g18072_i0	-0.877987483618808	5.60298796734295	0.0567850560601749	0.283991041801813
NODE_26121_length_1109_cov_18.033771_g15946_i0	0.876209716619493	5.25175587837059	0.0567850560601749	0.283991041801813
NODE_23459_length_1222_cov_9.467345_g14331_i0	0.865170386037756	4.67493331945836	0.0567850560601749	0.283991041801813
NODE_15317_length_1631_cov_42.950252_g9529_i0	-0.793767181962533	4.92946074512266	0.0570156770124369	0.284979399511816
NODE_11155_length_1914_cov_123.404062_g7036_i0	-0.783132553019304	5.20272886155742	0.0570156770124369	0.284979399511816
NODE_13871_length_1720_cov_392.623137_g1438_i1	-0.608654790333081	7.8552541509461	0.0570712464728621	0.2850931483874
NODE_36085_length_753_cov_56.228169_g1657_i4	-0.975596781355514	3.89293478668871	0.0571044513963416	0.2850931483874
NODE_25539_length_1133_cov_9.852294_g15595_i0	0.962288520868682	4.11334922409303	0.0571044513963416	0.2850931483874
NODE_9819_length_2023_cov_20.934343_g6211_i0	-0.945397094355199	3.97684770723141	0.0571044513963416	0.2850931483874
NODE_12833_length_1791_cov_24.522311_g5240_i1	0.777115326672482	6.16601458276174	0.0572776251000884	0.285709990175838
NODE_11032_length_1925_cov_29.985654_g6958_i0	-0.775291744935623	4.6062339697141	0.0572776251000884	0.285709990175838
NODE_5755_length_2477_cov_40.076828_g3555_i1	-0.771840844073922	4.94388965817979	0.0572776251000884	0.285709990175838
NODE_38102_length_693_cov_87.224615_g23951_i0	0.645585493097996	7.31707986708117	0.057337390758775	0.285913781567239
NODE_29018_length_997_cov_101.035639_g17685_i0	0.648818870749064	6.50040379176695	0.0573515834856133	0.285913781567239
NODE_27357_length_1061_cov_44.334971_g1729_i1	0.880772887555182	4.46077354705713	0.0574112266531474	0.286128542760089
NODE_20690_length_1344_cov_93.755573_g1608_i1	0.696447979266233	5.66106962589589	0.0575723636568074	0.286848863515342
NODE_25596_length_1130_cov_86.410304_g12580_i2	0.695938556843484	5.92365416660768	0.0576275293121189	0.287040928874724
NODE_31965_length_890_cov_72.824085_g19559_i0	-0.763915989201175	5.06490512965615	0.0577220517897922	0.287346029572585
NODE_49219_length_409_cov_27.677596_g34016_i0	0.757007830907581	5.09605740427333	0.0577220517897922	0.287346029572585
NODE_199_length_5791_cov_78.920842_g125_i2	-0.763123281462563	5.11533132440608	0.0579105812661161	0.288201492593169
NODE_42437_length_569_cov_72.079848_g27493_i0	0.67179118070032	6.11137778478282	0.0580685392612691	0.28890436267257
NODE_25278_length_1144_cov_33.087193_g1192_i4	-0.95028885199933	3.91590016395936	0.058249518014556	0.289388028237975
NODE_4729_length_2642_cov_28.836860_g3038_i0	-0.928846317803072	4.15073918972562	0.058249518014556	0.289388028237975
NODE_36793_length_733_cov_17.601449_g22962_i0	0.921053832455343	5.29933459105506	0.058249518014556	0.289388028237975
NODE_20563_length_1351_cov_20.824159_g12657_i0	0.920649850552625	3.98352332068292	0.058249518014556	0.289388028237975
NODE_33667_length_832_cov_86.812421_g20699_i0	-0.916410196650698	3.95051389711322	0.058249518014556	0.289388028237975
NODE_13012_length_1780_cov_325.690846_g7715_i1	0.612198866508212	7.78345467626382	0.0582892142433478	0.289501980114891
NODE_10317_length_1980_cov_63.136293_g6514_i0	-0.738025631861149	5.27082904682596	0.0584936112977125	0.290433642298559
NODE_42011_length_581_cov_237.938662_g27127_i0	0.59678417844829	8.56476410782458	0.0585610776929623	0.290685073582825
NODE_39809_length_643_cov_248.385000_g25289_i0	0.604512406090122	8.00968234636837	0.0586000725601784	0.290737542154548
NODE_12105_length_1845_cov_73.011654_g7608_i0	-0.726936133220122	5.47821289275987	0.0586053098171898	0.290737542154548
NODE_34677_length_798_cov_10.311258_g21402_i0	1.066975471004	6.35142500020726	0.0586639881829501	0.290861576312365
NODE_1740_length_3552_cov_16.337703_g681_i1	-1.04675229302342	3.75804543008219	0.0586639881829501	0.290861576312365
NODE_30332_length_946_cov_49.753045_g18524_i0	0.818792204741538	4.73519392258355	0.0588132499440032	0.291318702572118
NODE_28337_length_1022_cov_76.422880_g17265_i0	-0.816914217532145	4.58746474910599	0.0588132499440032	0.291318702572118
NODE_91415_length_150_cov_1.747664_g76205_i0	-1.1415036704399	3.6450534430622	0.0588236444698128	0.291318702572118
NODE_8469_length_2149_cov_21.500475_g5376_i0	-1.13164494260954	4.34936469826749	0.0588236444698128	0.291318702572118
NODE_9680_length_2035_cov_69.856426_g6139_i0	-0.715539553281608	5.33390375384156	0.0588795071897691	0.291511781942124
NODE_39471_length_653_cov_54.457377_g25016_i0	-0.726911495615347	5.19777633294816	0.0590210529871566	0.292128845071674
NODE_33662_length_832_cov_176.996198_g20696_i0	0.618871168888848	6.77036790283696	0.0590573485840465	0.292224760653343
NODE_31673_length_900_cov_18.436406_g19377_i0	0.798077294750473	4.6904778288184	0.0591596516200136	0.292318797612418
NODE_46656_length_464_cov_75.401425_g31481_i0	0.788927767177674	5.98132612373689	0.0591596516200136	0.292318797612418
NODE_15991_length_1593_cov_41.652258_g9936_i0	-0.785360262231129	4.99499912287132	0.0591596516200136	0.292318797612418
NODE_20190_length_1370_cov_22.832705_g12436_i0	0.929076365567293	4.11875808379062	0.0591948103536088	0.292318797612418
NODE_7946_length_2206_cov_21.009709_g4352_i1	-0.897608469465325	4.02846490703955	0.0591948103536088	0.292318797612418
NODE_42041_length_580_cov_93.456238_g27155_i0	0.890227514889568	4.05822819695	0.0591948103536088	0.292318797612418
NODE_38822_length_672_cov_22.500795_g24505_i0	-0.871510401036375	4.14342436536307	0.0591948103536088	0.292318797612418
NODE_18664_length_1447_cov_151.609687_g11530_i0	-0.63638165953303	6.91344113752091	0.0593123701223257	0.292815627748801
NODE_20808_length_1339_cov_108.916667_g12794_i0	0.639637426188561	6.73152613481692	0.0593724957190687	0.293028711728912
NODE_49795_length_398_cov_1270.492958_g34592_i0	-0.598479123219775	8.49943860854239	0.0594322684166878	0.29320843950698
NODE_23726_length_1210_cov_143.157669_g8207_i1	-0.646448646492198	6.26650489232432	0.0594597809268719	0.29320843950698
NODE_8154_length_2183_cov_37.285047_g5175_i0	-0.782831268132953	5.62781599052306	0.0594598334834405	0.29320843950698
NODE_6512_length_2375_cov_24782.429674_g58_i35	-0.682982423781985	6.23059846146289	0.0595494656294265	0.293566629361505
NODE_9023_length_2095_cov_46.240253_g4805_i1	-0.811461295965565	4.75751734274507	0.0597202673511689	0.294324649992608
NODE_41664_length_590_cov_990.367459_g21680_i2	0.582792692868511	11.922965565805	0.0597486030223134	0.294380310498415
NODE_40244_length_631_cov_6155.095238_g15463_i4	-0.581851998371044	11.4923872444732	0.0597870568273932	0.294485776913713
NODE_35239_length_780_cov_78.466757_g21810_i0	-0.787125692941132	4.55289776715506	0.0599463954354338	0.294837300672293
NODE_10226_length_1988_cov_20.160411_g6453_i0	0.779810818340335	5.14607507408164	0.0599463954354338	0.294837300672293
NODE_2234_length_3324_cov_15.937214_g1189_i1	-0.916470694314962	4.15056108356481	0.0599779017345396	0.294837300672293
NODE_2032_length_3409_cov_27.688057_g1311_i0	-0.879408546534734	4.24149090833256	0.0599779017345396	0.294837300672293
NODE_23571_length_1217_cov_33.159284_g13992_i1	0.877294940154937	4.28346524753937	0.0599779017345396	0.294837300672293
NODE_42070_length_579_cov_54.552239_g6993_i3	0.873082863107541	4.18199646108562	0.0599779017345396	0.294837300672293
NODE_9659_length_2037_cov_50.612337_g5571_i1	-0.868878297247788	4.31292342603314	0.0599779017345396	0.294837300672293
NODE_40167_length_633_cov_109.244068_g25573_i0	0.629025510647169	6.90887621116332	0.060067275407779	0.295192635958456
NODE_36508_length_741_cov_12.044413_g22736_i0	-0.775806741089455	4.5951915201793	0.0601428153526294	0.295395789707512
NODE_1440_length_3717_cov_9328.489385_g186_i2	-0.757290332401774	4.58538102978391	0.0601428153526294	0.295395789707512
NODE_13034_length_1779_cov_13.341014_g7524_i1	1.03370205582883	5.92723311755	0.0603690608508659	0.296002031546369
NODE_57580_length_290_cov_21.012146_g42370_i0	1.02379004577847	3.83671279476608	0.0603690608508659	0.296002031546369
NODE_8226_length_2175_cov_12.333490_g4216_i1	0.99355848001282	3.69446119044114	0.0603690608508659	0.296002031546369
NODE_28531_length_1015_cov_8.004115_g17374_i0	0.978655349569549	3.85801688174033	0.0603690608508659	0.296002031546369
NODE_25532_length_1133_cov_18.860550_g15592_i0	-0.948776231222604	3.80532440062126	0.0603690608508659	0.296002031546369
NODE_10621_length_1957_cov_53.882445_g3349_i5	0.944722652259266	4.57772817419763	0.0603690608508659	0.296002031546369
NODE_10321_length_1980_cov_35.902943_g6515_i0	-0.780052402285455	5.74290785349108	0.0604615575187613	0.296287360164279
NODE_29305_length_987_cov_44.228814_g15486_i1	0.769874725990463	5.61091560528041	0.0604615575187613	0.296287360164279
NODE_480_length_4771_cov_102.393824_g270_i2	0.643043747383978	7.2466836050796	0.0605546053578941	0.296659175539496
NODE_18770_length_1442_cov_61.683345_g11599_i0	-0.758699178062641	4.8890090729186	0.0605900461436412	0.296664528652284
NODE_1463_length_3704_cov_48.220432_g968_i0	-0.750731445507623	5.15925693507687	0.0605900461436412	0.296664528652284
NODE_41302_length_601_cov_14.403226_g26520_i0	0.884491685669909	4.20767530296699	0.0606283889942816	0.296684076908561
NODE_22593_length_1260_cov_131.497946_g13835_i0	-0.84616466608223	4.4559835828463	0.0606283889942816	0.296684076908561
NODE_33996_length_821_cov_194.840617_g20744_i1	-0.650220884248373	6.32861182049198	0.0607667332095667	0.297276847766087
NODE_34292_length_811_cov_81.484375_g21134_i0	0.733599022404845	5.33368441523222	0.0607975241085373	0.297343270512705
NODE_18317_length_1465_cov_55.769339_g11313_i0	-0.746692109885986	5.24343597480434	0.0608804321750979	0.297580244876243
NODE_21966_length_1289_cov_25.584270_g13483_i0	0.733404033461644	5.03626911645288	0.0608804321750979	0.297580244876243
NODE_21040_length_1327_cov_188.707944_g12939_i0	-0.626287967394373	7.1090694039185	0.061051657060181	0.298332764938491
NODE_2695_length_3149_cov_126.992917_g117_i1	-0.673397446610107	6.32307787849036	0.0610985107353578	0.298438438751258
NODE_21836_length_1294_cov_61.960831_g9449_i3	0.717220850268492	5.17243364623792	0.0611078359304852	0.298438438751258
NODE_25006_length_1155_cov_64.584532_g4013_i4	-0.868518229882873	3.96081407464086	0.0611697772950254	0.298572120088802
NODE_10774_length_1946_cov_91.741461_g1886_i2	0.844451045406448	4.34772061179128	0.0611697772950254	0.298572120088802
NODE_5709_length_2482_cov_518.428864_g828_i1	-0.68527494471313	5.75262035773233	0.0611936741750678	0.298583159612763
NODE_31390_length_910_cov_50.877739_g19181_i0	0.678107623411963	5.8178482486634	0.0612066092502485	0.298583159612763
NODE_49217_length_409_cov_53.308743_g34014_i0	0.683003230186043	5.62777572354343	0.0612380033505358	0.29863165399363
NODE_23171_length_1234_cov_95.172124_g14170_i0	0.696928683441917	5.65107627288741	0.0612511259754216	0.29863165399363
NODE_20458_length_1356_cov_1692.014471_g2655_i2	-0.595018422223852	7.981800714198	0.0614623466364781	0.299576911907032
NODE_30094_length_955_cov_18.161184_g18367_i0	0.858746666290289	4.3516233475061	0.0616208792727469	0.30009559305256
NODE_22487_length_1265_cov_22.453355_g13780_i0	-0.850295262983531	4.65418418844391	0.0616208792727469	0.30009559305256
