	logFC	logCPM	PValue	FDR
NODE_16279_length_1576_cov_18.467058_g6579_i1	-0.0785263187487264	3.54501184610473	0.896001726568946	1
NODE_9795_length_2025_cov_75.349142_g4132_i1	0.0604167311254106	6.29193432464645	0.896090596141828	1
NODE_41564_length_593_cov_41.347273_g26746_i0	-0.0631522986376069	5.26514468446192	0.896136049521523	1
NODE_8050_length_2194_cov_28.692701_g5109_i0	0.100780062198107	4.88221633404095	0.896740071411484	1
NODE_17399_length_1516_cov_29.739986_g10772_i0	0.0834860257941726	4.64551404717557	0.896740071411484	1
NODE_5228_length_2557_cov_23.163087_g3344_i0	-0.0818204282848675	4.60120187719541	0.896740071411484	1
NODE_30600_length_937_cov_24.291946_g18695_i0	0.0719230719502988	4.85074570445853	0.896740071411484	1
NODE_33142_length_851_cov_78.534653_g6349_i6	0.0505557131694489	5.75175341663685	0.896906767089695	1
NODE_21527_length_1307_cov_57.687500_g13214_i0	-0.0689708502298911	5.43507500907432	0.897103453180542	1
NODE_13193_length_1768_cov_40.005797_g8242_i0	0.0662370381835176	5.24444411495039	0.897103453180542	1
NODE_29620_length_974_cov_74.395274_g16784_i1	-0.0483955432517352	5.84596282745087	0.897616987017258	1
NODE_17395_length_1516_cov_88.997963_g9958_i1	-0.0715837855546294	5.36337227130324	0.89805270232616	1
NODE_10359_length_1977_cov_80.099793_g630_i1	0.0914438832174337	4.76373595024785	0.89820151304502	1
NODE_10420_length_1972_cov_26.645931_g6571_i0	-0.0759386596711952	4.58225146929039	0.89820151304502	1
NODE_29442_length_982_cov_29.476038_g17954_i0	-0.0695513878617326	4.75521398904793	0.89820151304502	1
NODE_3159_length_3008_cov_29.949747_g2028_i0	-0.0684582847401052	4.69806117972679	0.89820151304502	1
NODE_25505_length_1134_cov_75.253896_g12580_i1	-0.0640671705004687	4.71058901385507	0.89820151304502	1
NODE_45601_length_490_cov_29.961969_g30446_i0	0.0543656245597441	4.88887937596617	0.89820151304502	1
NODE_15174_length_1638_cov_54.226332_g4513_i1	-0.0633318003339715	5.35658920382566	0.898984311170226	1
NODE_20668_length_1345_cov_72.503840_g12711_i0	0.0504228156626938	5.88985300391776	0.899008229004856	1
NODE_1125_length_3926_cov_24.187741_g730_i1	0.191626598853808	3.54883229569004	0.899260323066343	1
NODE_15834_length_1602_cov_21.096857_g1913_i2	0.190072759445026	3.68885316944205	0.899260323066343	1
NODE_37367_length_716_cov_8.757801_g23395_i0	0.185349800369963	3.4940373820559	0.899260323066343	1
NODE_20745_length_1342_cov_39.203233_g12753_i0	0.174576420819934	3.60499765459619	0.899260323066343	1
NODE_32436_length_874_cov_19.445247_g19878_i0	0.1721579630875	3.55044136629407	0.899260323066343	1
NODE_12286_length_1831_cov_27.281879_g5487_i1	-0.171907092148835	3.5758066260342	0.899260323066343	1
NODE_24792_length_1164_cov_15.446030_g15143_i0	0.169974884624859	3.69363076193037	0.899260323066343	1
NODE_26924_length_1078_cov_9.456039_g16406_i0	-0.157936829626519	3.49300061951053	0.899260323066343	1
NODE_29557_length_977_cov_42.459315_g18024_i0	0.157326733911816	3.63401176591868	0.899260323066343	1
NODE_21148_length_1323_cov_11.119531_g12998_i0	-0.15592569907232	3.52876957523209	0.899260323066343	1
NODE_28883_length_1002_cov_15.520334_g17600_i0	-0.152947077444441	3.56963097329387	0.899260323066343	1
NODE_31972_length_890_cov_13.133412_g19561_i0	0.151738404755844	3.69828055493809	0.899260323066343	1
NODE_40429_length_626_cov_11.979417_g25794_i0	0.15144091660672	3.78783684017397	0.899260323066343	1
NODE_5544_length_2508_cov_15.853144_g3510_i1	0.147828737647689	3.48893177958092	0.899260323066343	1
NODE_16872_length_1544_cov_20.560959_g8937_i1	-0.146508903926253	3.68449910466488	0.899260323066343	1
NODE_11831_length_1865_cov_12.707464_g7446_i0	-0.143345840767798	3.75578339957847	0.899260323066343	1
NODE_18446_length_1459_cov_12.531073_g11388_i0	-0.142036830363454	3.55760912678783	0.899260323066343	1
NODE_4567_length_2676_cov_10.647171_g2945_i0	0.141077471247311	3.55810106434545	0.899260323066343	1
NODE_9410_length_2058_cov_12.695285_g5972_i0	0.139619289458844	3.60401710480892	0.899260323066343	1
NODE_8209_length_2178_cov_10.203747_g5210_i0	-0.138765029166447	3.48356014470075	0.899260323066343	1
NODE_8005_length_2199_cov_9.822820_g5087_i0	-0.136114071481106	3.64270570804201	0.899260323066343	1
NODE_8344_length_2162_cov_13.951864_g3909_i1	0.135654322532815	3.48602537124309	0.899260323066343	1
NODE_2974_length_3070_cov_13.905517_g1914_i0	-0.135574385397108	3.56197103116374	0.899260323066343	1
NODE_82875_length_165_cov_2.885246_g67665_i0	0.13509811171946	3.86084348733582	0.899260323066343	1
NODE_3900_length_2822_cov_11.511335_g2517_i0	-0.134182067651758	3.4628517030959	0.899260323066343	1
NODE_28787_length_1005_cov_29.734927_g17541_i0	-0.128251590645489	3.52151169879904	0.899260323066343	1
NODE_16626_length_1558_cov_13.519472_g10330_i0	-0.12180654056616	3.63018321228921	0.899260323066343	1
NODE_31539_length_905_cov_16.216937_g19281_i0	0.121470491166711	3.49364643329151	0.899260323066343	1
NODE_35709_length_765_cov_10.911357_g450_i3	0.119766857470627	3.67089948338996	0.899260323066343	1
NODE_8419_length_2154_cov_28.588820_g5340_i0	-0.11793697807832	3.68015721967323	0.899260323066343	1
NODE_19451_length_1407_cov_9.843109_g11987_i0	0.116777947457845	3.55428488831642	0.899260323066343	1
NODE_20951_length_1333_cov_16.660465_g12879_i0	0.115677355699605	3.46033646719784	0.899260323066343	1
NODE_37035_length_725_cov_58.016129_g23151_i0	-0.114239324710651	3.6788099673738	0.899260323066343	1
NODE_11285_length_1905_cov_23.522019_g6802_i1	-0.11234511093885	3.56867853013701	0.899260323066343	1
NODE_8922_length_2104_cov_11.516254_g5660_i0	0.110763832193342	3.64133950392235	0.899260323066343	1
NODE_24879_length_1161_cov_19.791592_g1018_i1	-0.109940323341957	3.58836181175655	0.899260323066343	1
NODE_48259_length_429_cov_7.943005_g33061_i0	-0.101818522701887	3.67983529422299	0.899260323066343	1
NODE_25281_length_1144_cov_18.295186_g15436_i0	-0.0991970317926724	3.61773639080033	0.899260323066343	1
NODE_35144_length_783_cov_18.500000_g21739_i0	-0.0938208637936811	3.66542333851004	0.899260323066343	1
NODE_1013_length_4016_cov_12.090108_g676_i0	-0.093067238047936	3.72015875406979	0.899260323066343	1
NODE_43701_length_537_cov_9.251012_g28644_i0	0.090031422823141	3.73134382074928	0.899260323066343	1
NODE_39640_length_648_cov_14.557025_g25153_i0	-0.0815012005614148	3.61578865143608	0.899260323066343	1
NODE_11213_length_1910_cov_11.555972_g7073_i0	0.0786369764829702	3.62132150145723	0.899260323066343	1
NODE_21335_length_1316_cov_11.231736_g13100_i0	-0.0770310392021494	3.55957200799936	0.899260323066343	1
NODE_22327_length_1271_cov_136.200326_g12417_i1	0.0461897531719019	6.87165732491014	0.899459407319193	1
NODE_6850_length_2330_cov_40.219502_g4383_i0	0.0871717034577042	4.94568526527494	0.899620616865024	1
NODE_19168_length_1421_cov_27.301887_g11829_i0	0.086343955374679	4.93563671769251	0.899620616865024	1
NODE_6488_length_2378_cov_32.975589_g4159_i0	0.0805395904976294	4.96054503112117	0.899620616865024	1
NODE_33619_length_834_cov_96.720607_g12027_i4	0.0795757652641219	4.86659775387458	0.899620616865024	1
NODE_4424_length_2708_cov_33.510319_g2549_i1	-0.062749837678039	4.77894033674802	0.899620616865024	1
NODE_18024_length_1482_cov_58.336345_g10525_i1	0.0621231466383729	4.56575396944092	0.899620616865024	1
NODE_20645_length_1346_cov_330.538757_g331_i4	-0.0578805829725555	6.11909956479608	0.899689651625643	1
NODE_11071_length_1921_cov_66.270501_g6984_i0	-0.0568410558032631	5.7850557185711	0.899689651625643	1
NODE_12504_length_1815_cov_82.281603_g7182_i1	0.0715976595939615	5.30991983293608	0.899898774412118	1
NODE_35729_length_764_cov_44.527046_g22161_i0	-0.0443248452572934	5.47574179828915	0.899898774412118	1
NODE_4291_length_2734_cov_93.047194_g2768_i0	-0.0582471458424831	6.33218910054324	0.899990190917554	1
NODE_40942_length_611_cov_127.910211_g26210_i0	0.0452857806539604	6.7608547841595	0.900978828081807	1
NODE_29099_length_994_cov_32.447950_g17737_i0	0.0863049874032276	4.77264603333879	0.900999255973374	1
NODE_12829_length_1791_cov_59.195080_g7850_i1	-0.0814110141115105	4.79420143526119	0.900999255973374	1
NODE_18186_length_1473_cov_29.741958_g11235_i0	-0.0792425660480722	4.78346505359718	0.900999255973374	1
NODE_9418_length_2057_cov_38.168322_g5298_i1	-0.0768305046006393	4.81032016902438	0.900999255973374	1
NODE_16829_length_1546_cov_44.160346_g9427_i1	0.076368831999041	4.65985335251128	0.900999255973374	1
NODE_11593_length_1880_cov_25.898204_g7309_i0	0.0731436754232861	4.85854716174392	0.900999255973374	1
NODE_6228_length_2410_cov_65.450359_g3984_i0	0.0473689762395358	5.8245809291289	0.90102506056337	1
NODE_9879_length_2018_cov_48.077975_g6243_i0	0.0672606244981557	5.47263885848394	0.901678150842661	1
NODE_6381_length_2390_cov_44.391990_g4093_i0	0.0630485686405652	5.38550195639742	0.901678150842661	1
NODE_25399_length_1139_cov_71.499088_g15513_i0	-0.0574879227304949	5.90683676191637	0.901679415455276	1
NODE_25971_length_1115_cov_100.126866_g15862_i0	0.0550720916507315	5.83852429828868	0.901679415455276	1
NODE_24807_length_1163_cov_132.329464_g10489_i1	-0.0540031767604664	5.93201397147206	0.901679415455276	1
NODE_31939_length_891_cov_61.194575_g19544_i0	0.0507163723545719	6.020271123941	0.901679415455276	1
NODE_31593_length_903_cov_10.779070_g19322_i0	-0.194662580010258	3.72786115505417	0.902297113643629	1
NODE_24772_length_1165_cov_11.921569_g15129_i0	0.171514473466833	3.63781564055172	0.902297113643629	1
NODE_15187_length_1638_cov_12.078370_g9458_i0	-0.170669990872339	3.67407585470791	0.902297113643629	1
NODE_1498_length_3684_cov_14.152980_g904_i1	0.163467970010773	3.61524373751523	0.902297113643629	1
NODE_11175_length_1913_cov_12.868984_g7048_i0	-0.159699036277756	3.77951063356069	0.902297113643629	1
NODE_36844_length_731_cov_20.212209_g23004_i0	-0.159225317128987	3.59649815356082	0.902297113643629	1
NODE_5391_length_2531_cov_35.321141_g3457_i0	-0.155294685509538	3.66095519936473	0.902297113643629	1
NODE_21073_length_1326_cov_11.716290_g12958_i0	0.153762668903306	3.72067409441295	0.902297113643629	1
NODE_13611_length_1739_cov_12.179835_g8504_i0	-0.152583643146547	3.73248294638025	0.902297113643629	1
NODE_22506_length_1264_cov_41.844390_g7287_i2	-0.150609403316567	3.68353112011391	0.902297113643629	1
NODE_27903_length_1040_cov_9.990973_g17011_i0	-0.147061303930472	3.60790735394359	0.902297113643629	1
NODE_14644_length_1670_cov_14.240934_g9132_i0	-0.142647712415199	3.70683912125654	0.902297113643629	1
NODE_3878_length_2827_cov_25.545977_g2504_i0	-0.14014169042999	3.55757819896646	0.902297113643629	1
NODE_16644_length_1557_cov_13.567371_g10345_i0	-0.139524282854178	3.51497345292547	0.902297113643629	1
NODE_1901_length_3459_cov_50.996194_g1240_i0	0.138676940875858	3.61052317959043	0.902297113643629	1
NODE_3797_length_2845_cov_14.498929_g2451_i0	-0.137527602805907	3.60155426098527	0.902297113643629	1
NODE_2962_length_3073_cov_11.206271_g1906_i0	0.137451056358737	3.51977428643443	0.902297113643629	1
NODE_1816_length_3506_cov_37.241987_g1186_i0	0.135183807562976	3.72732074533903	0.902297113643629	1
NODE_10989_length_1929_cov_25.397137_g6929_i0	0.129867318773853	3.69483150999327	0.902297113643629	1
NODE_18189_length_1473_cov_19.046154_g11237_i0	-0.1275273758834	3.71257961965128	0.902297113643629	1
NODE_13849_length_1722_cov_18.354973_g8452_i1	0.123799180410593	3.71671373785165	0.902297113643629	1
NODE_25576_length_1131_cov_36.044118_g1473_i6	-0.123468897267465	3.55954003272935	0.902297113643629	1
NODE_13522_length_1745_cov_24.612808_g8375_i1	-0.118371942106807	3.73954166053483	0.902297113643629	1
NODE_10544_length_1964_cov_10.834982_g6649_i0	0.117112167021811	3.67050941221187	0.902297113643629	1
NODE_18098_length_1478_cov_13.622300_g11183_i0	0.115161326630835	3.75124467693514	0.902297113643629	1
NODE_20564_length_1351_cov_16.494648_g10242_i1	0.114323207245886	3.58657336416458	0.902297113643629	1
NODE_13800_length_1725_cov_31.376338_g5565_i2	0.104491272091257	3.64155943817756	0.902297113643629	1
NODE_37597_length_708_cov_13.517293_g23571_i0	-0.0997769823716383	3.68453159714231	0.902297113643629	1
NODE_34893_length_791_cov_11.572193_g20422_i1	0.0932674764793703	3.69151884486831	0.902297113643629	1
NODE_19121_length_1423_cov_21.978261_g7509_i3	-0.0882969317667245	3.64706329893512	0.902297113643629	1
NODE_6049_length_2433_cov_43.837238_g3885_i0	-0.0867158920804867	3.69602753441584	0.902297113643629	1
NODE_98580_length_122_cov_4.379747_g83370_i0	0.0843304728906674	3.91410861946938	0.902297113643629	1
NODE_18349_length_1463_cov_97.977465_g11333_i0	-0.0538428530393713	5.91605289761579	0.902325108088869	1
NODE_30402_length_943_cov_138.782222_g18572_i0	-0.0499978667189962	6.0197709019157	0.902325108088869	1
NODE_25853_length_1120_cov_38.455896_g9951_i6	-0.0823434332855921	4.74238452694759	0.902339191617266	1
NODE_33645_length_833_cov_23.584810_g20683_i0	0.0804825404906773	4.93114849557715	0.902339191617266	1
NODE_17698_length_1500_cov_30.845573_g10952_i0	-0.0775487017270145	4.73170884821761	0.902339191617266	1
NODE_31668_length_900_cov_104.441074_g19373_i0	-0.0755359172570089	4.7046368779139	0.902339191617266	1
NODE_464_length_4808_cov_55.919412_g72_i1	-0.0725760423374455	4.79314560817017	0.902339191617266	1
NODE_9407_length_2058_cov_36.413400_g5969_i0	-0.0702799079564016	4.92003384656457	0.902339191617266	1
NODE_6574_length_2367_cov_36.531411_g4206_i0	-0.0663272295399001	4.85716293243475	0.902339191617266	1
NODE_20189_length_1370_cov_28.659382_g12435_i0	0.0609527305292183	4.82133466967248	0.902339191617266	1
NODE_17020_length_1536_cov_56.818486_g7857_i1	-0.0577793836426601	5.66714457012479	0.902543963962552	1
NODE_15679_length_1610_cov_119.754946_g9673_i1	-0.0575553246060758	5.33576373834018	0.902543963962552	1
NODE_17737_length_1497_cov_85.257909_g10979_i0	0.0462007401933447	6.21475898119632	0.90260037806018	1
NODE_5422_length_2526_cov_71.483286_g3072_i1	0.0551647981471547	5.97632004949644	0.902962310615906	1
NODE_9903_length_2015_cov_88.778398_g1330_i5	0.050872233020594	5.88616448321083	0.902962310615906	1
NODE_42998_length_554_cov_68.148728_g27998_i0	0.0481738084079739	6.03847938807038	0.902962310615906	1
NODE_9646_length_2038_cov_30.432080_g5538_i1	0.085834755706915	4.85067690268206	0.903642081596121	1
NODE_28673_length_1009_cov_34.859213_g14442_i1	0.0730145257486012	4.80053684879487	0.903642081596121	1
NODE_35294_length_778_cov_31.133333_g21855_i0	0.0729093203400223	4.76388939420122	0.903642081596121	1
NODE_13107_length_1774_cov_37.070479_g8190_i0	-0.0701828712146013	4.88042314743213	0.903642081596121	1
NODE_31367_length_911_cov_54.625576_g19165_i0	-0.0699571794921899	4.90575783283217	0.903642081596121	1
NODE_24421_length_1179_cov_43.514965_g9088_i1	0.068733546626501	4.99762050818695	0.903642081596121	1
NODE_18393_length_1461_cov_47.945698_g11358_i0	-0.0683632383276652	4.60829598660392	0.903642081596121	1
NODE_37796_length_702_cov_242.813354_g23725_i0	0.0434304447146059	7.65600957003905	0.903961378044079	1
NODE_6352_length_2394_cov_310.592088_g3283_i4	0.0394680377040765	7.37074600128778	0.904165770339568	1
NODE_11730_length_1871_cov_50.951860_g7386_i0	0.0650724208076884	5.44088878678876	0.904229967853972	1
NODE_15195_length_1637_cov_245.773526_g9463_i0	0.0415565417467006	7.64070380313668	0.904638958798684	1
NODE_15443_length_1624_cov_131.307400_g4141_i1	-0.0465716700584376	6.09787678135322	0.90482463151701	1
NODE_53374_length_340_cov_32.333333_g38164_i0	-0.0852723755552918	4.90814012190942	0.90490948790859	1
NODE_8478_length_2148_cov_27.094537_g4866_i1	-0.0805240026996013	4.89635439120675	0.90490948790859	1
NODE_21297_length_1317_cov_37.290424_g13077_i0	-0.0798538300852012	4.84514652306384	0.90490948790859	1
NODE_12478_length_1817_cov_28.740699_g7835_i0	-0.0753663723322664	4.77421000778237	0.90490948790859	1
NODE_27970_length_1037_cov_31.010060_g17050_i0	0.0744518637704657	4.90201715621416	0.90490948790859	1
NODE_30334_length_946_cov_26.666667_g18525_i0	0.0686153880721892	4.78641547171066	0.90490948790859	1
NODE_16423_length_1568_cov_39.809180_g8396_i1	-0.0653486559536429	4.91537333087765	0.90490948790859	1
NODE_24441_length_1178_cov_38.221145_g14931_i0	0.0641630659291363	4.91672481255977	0.90490948790859	1
NODE_12317_length_1829_cov_29.744681_g7730_i0	-0.0639429831398311	4.78552269553526	0.90490948790859	1
NODE_7232_length_2284_cov_11.682731_g4625_i0	0.170929497995788	3.71422736591485	0.90513570078139	1
NODE_14420_length_1686_cov_52.291540_g1473_i2	0.165611852320361	3.68022339602595	0.90513570078139	1
NODE_17344_length_1519_cov_13.105014_g10746_i0	-0.164439558929286	3.7139263664914	0.90513570078139	1
NODE_27850_length_1042_cov_35.982983_g15959_i1	0.163489210565692	3.62321677024131	0.90513570078139	1
NODE_10474_length_1969_cov_16.864486_g6602_i0	-0.153977864455763	3.72087247731058	0.90513570078139	1
NODE_41148_length_605_cov_31.265125_g22728_i2	0.153928112602631	3.60910991283633	0.90513570078139	1
NODE_19652_length_1396_cov_20.432373_g12113_i0	-0.152625421923299	3.64841981303093	0.90513570078139	1
NODE_7182_length_2291_cov_10.691281_g4591_i0	0.149185039450003	3.83335143719678	0.90513570078139	1
NODE_14460_length_1683_cov_12.871951_g9009_i0	0.148769455531922	3.6530782566812	0.90513570078139	1
NODE_16313_length_1574_cov_15.193991_g4638_i1	-0.145100386771938	3.77323699573309	0.90513570078139	1
NODE_21429_length_1312_cov_12.925138_g13156_i0	-0.143340589349836	3.58786422408609	0.90513570078139	1
NODE_31639_length_901_cov_35.782051_g18711_i2	-0.137828641560806	3.62166227844573	0.90513570078139	1
NODE_35706_length_765_cov_13.022161_g22146_i0	-0.135989271423167	3.7456481076265	0.90513570078139	1
NODE_1292_length_3806_cov_38.332448_g858_i0	-0.135550240886695	3.76366460480948	0.90513570078139	1
NODE_33350_length_844_cov_22.805243_g4224_i2	-0.134048106719944	3.52931455355832	0.90513570078139	1
NODE_22441_length_1267_cov_12.148693_g13759_i0	-0.131743376642929	3.55106484715837	0.90513570078139	1
NODE_45736_length_487_cov_12.240991_g30576_i0	0.131658471600545	3.52371025238121	0.90513570078139	1
NODE_24321_length_1183_cov_33.284211_g2440_i2	0.128296827226313	3.73113203636435	0.90513570078139	1
NODE_39106_length_663_cov_37.787097_g24721_i0	-0.126902851356629	3.71209343252298	0.90513570078139	1
NODE_1277_length_3818_cov_62.460662_g847_i0	0.124592912372791	3.85049112065003	0.90513570078139	1
NODE_28652_length_1010_cov_11.023785_g17457_i0	-0.123793477913574	3.69224209900549	0.90513570078139	1
NODE_22292_length_1273_cov_15.056098_g13688_i0	-0.123381793887771	3.79504124102739	0.90513570078139	1
NODE_9182_length_2079_cov_13.676817_g5823_i0	0.115093911479909	4.01009721336176	0.90513570078139	1
NODE_7616_length_2240_cov_16.711425_g4853_i0	0.115033830315198	3.69502423064295	0.90513570078139	1
NODE_39879_length_641_cov_25.414716_g25343_i0	0.112943327421223	3.61836882785386	0.90513570078139	1
NODE_56626_length_300_cov_12.120623_g41416_i0	-0.111979150112486	3.58448424864688	0.90513570078139	1
NODE_2410_length_3253_cov_13.713707_g1557_i0	-0.111672268639751	3.58474705141899	0.90513570078139	1
NODE_38596_length_679_cov_12.103774_g24327_i0	0.109410494410289	3.65774259989148	0.90513570078139	1
NODE_32496_length_872_cov_15.055489_g2846_i10	0.107956043329227	3.77560981623027	0.90513570078139	1
NODE_16316_length_1574_cov_12.487263_g10136_i0	0.106157540471722	3.65370616580852	0.90513570078139	1
NODE_7651_length_2236_cov_12.564523_g4873_i0	0.105612782347534	3.70696961157334	0.90513570078139	1
NODE_3210_length_2992_cov_20.286199_g573_i1	-0.0846741272525477	3.63606031061811	0.90513570078139	1
NODE_32577_length_869_cov_44.579903_g19969_i0	-0.0802692857825564	3.71562697877405	0.90513570078139	1
NODE_44345_length_520_cov_13.855346_g29243_i0	-0.0747306248310962	3.65547121986564	0.90513570078139	1
NODE_801_length_4243_cov_129.670714_g475_i1	-0.0475611031124906	6.59400481063776	0.905203495173861	1
NODE_16979_length_1538_cov_82.783946_g10531_i0	-0.0553167350308942	5.95418972924317	0.905429506088767	1
NODE_15952_length_1595_cov_64.718428_g9336_i1	0.0663892491575107	5.44466412887239	0.905857802947096	1
NODE_9424_length_2056_cov_26.962742_g5981_i0	0.0699183154279365	4.89671580556925	0.906142883719675	1
NODE_17549_length_1508_cov_71.538567_g6962_i1	-0.0677427369433055	4.82533363415162	0.906142883719675	1
NODE_38031_length_695_cov_43.665644_g21570_i1	0.077297838957356	4.92374571197041	0.907343659718361	1
NODE_28306_length_1023_cov_56.608163_g17243_i0	-0.0497776073073022	5.48130186411039	0.907430467855999	1
NODE_21686_length_1301_cov_23.185215_g13309_i0	-0.165147868344179	3.77007546288282	0.907796300397299	1
NODE_8273_length_2170_cov_16.540668_g5250_i0	-0.149026181587715	3.64194495415147	0.907796300397299	1
NODE_11940_length_1856_cov_13.444015_g7510_i0	-0.143651646993671	3.68540103516536	0.907796300397299	1
NODE_8676_length_2129_cov_13.720038_g5505_i0	-0.139239262958544	3.68726159673628	0.907796300397299	1
NODE_5620_length_2497_cov_12.458843_g3612_i0	-0.12862809742544	3.66389309073723	0.907796300397299	1
NODE_57881_length_287_cov_15.475410_g42671_i0	-0.126350463546018	3.73376439239639	0.907796300397299	1
NODE_16190_length_1581_cov_11.153446_g10060_i0	0.124725613171916	3.67884988309208	0.907796300397299	1
NODE_19991_length_1380_cov_11.080778_g12309_i0	0.124058044185689	3.72724279800739	0.907796300397299	1
NODE_4422_length_2708_cov_35.939212_g2797_i1	-0.121595667963583	3.86185473404259	0.907796300397299	1
NODE_9017_length_2096_cov_13.880662_g5724_i0	-0.119572164583782	3.69298414829213	0.907796300397299	1
NODE_35820_length_761_cov_41.664345_g22234_i0	0.11754797150384	3.63726135590619	0.907796300397299	1
NODE_9362_length_2062_cov_11.790490_g5941_i0	-0.117073514500985	3.55136145216718	0.907796300397299	1
NODE_1346_length_3778_cov_12.234538_g893_i0	0.114284208373524	3.83871415628114	0.907796300397299	1
NODE_4894_length_2613_cov_11.262646_g3144_i0	0.111304440827388	3.69114689486467	0.907796300397299	1
NODE_6389_length_2389_cov_14.540494_g4097_i0	0.110797042611077	3.83069415858685	0.907796300397299	1
NODE_48514_length_423_cov_18.263158_g33316_i0	-0.110667748116838	3.67643423494956	0.907796300397299	1
NODE_29606_length_975_cov_12.683476_g18062_i0	0.109676626433734	3.82670728996525	0.907796300397299	1
NODE_28172_length_1029_cov_11.553753_g17167_i0	0.101982133535469	4.07409866153823	0.907796300397299	1
NODE_22922_length_1245_cov_11.425125_g14024_i0	0.100787879926229	3.81896700269006	0.907796300397299	1
NODE_32277_length_879_cov_12.952153_g19758_i0	0.0907167114760149	3.6804804020501	0.907796300397299	1
NODE_25316_length_1143_cov_18.729091_g14231_i1	0.090695684989893	3.72708664702759	0.907796300397299	1
NODE_15684_length_1610_cov_33.668156_g9753_i0	-0.0883972842615054	3.79722500595873	0.907796300397299	1
NODE_12245_length_1834_cov_15.182580_g7691_i0	-0.0871058393657253	3.58225321681446	0.907796300397299	1
NODE_14272_length_1696_cov_13.211736_g8892_i0	-0.0823391120664433	3.70478507635337	0.907796300397299	1
NODE_31594_length_903_cov_10.690698_g19323_i0	0.0813071676885619	3.60778249073536	0.907796300397299	1
NODE_22938_length_1244_cov_18.185679_g14032_i0	-0.0778547782087808	3.79010639813882	0.907796300397299	1
NODE_21777_length_1297_cov_26.469697_g13362_i0	-0.0621413910453352	3.69929308005279	0.907796300397299	1
NODE_25829_length_1121_cov_58.147495_g15773_i0	-0.0638125602767059	5.61439552512211	0.908196991995862	1
NODE_27628_length_1051_cov_201.197421_g16831_i0	0.0409321078912508	7.40114403242795	0.908213556989093	1
NODE_43570_length_540_cov_23.311871_g28522_i0	0.0796319114370945	4.95194182851059	0.908513129927927	1
NODE_23288_length_1229_cov_34.100337_g10078_i1	0.0669947601911911	4.89120670078049	0.908513129927927	1
NODE_27969_length_1037_cov_32.725352_g17049_i0	-0.0667680543908196	4.93596797847861	0.908513129927927	1
NODE_31990_length_889_cov_28.783688_g19576_i0	0.0644768731494427	4.87255541839944	0.908513129927927	1
NODE_3076_length_3039_cov_47.726302_g1056_i1	-0.0605071069303451	5.05424230235315	0.908513129927927	1
NODE_771_length_4275_cov_36.445416_g509_i0	-0.0555694357177942	4.85844760283013	0.908513129927927	1
NODE_28928_length_1000_cov_171.747126_g17627_i0	-0.0630600027403219	5.6283869847259	0.908950756126127	1
NODE_32016_length_888_cov_88.783432_g19592_i0	-0.0551746870114937	5.96239992685512	0.909456143909819	1
NODE_43648_length_538_cov_363.525253_g28595_i0	0.0438615305042937	6.85917269605723	0.90952378446902	1
NODE_6119_length_2425_cov_26.125525_g3926_i0	0.0762490529452081	4.82235388989477	0.909652537023826	1
NODE_21658_length_1302_cov_34.783161_g13290_i0	0.0719825602204808	5.06278828610974	0.909652537023826	1
NODE_25157_length_1149_cov_39.062387_g15362_i0	-0.069570416018949	4.90283872793824	0.909652537023826	1
NODE_42045_length_580_cov_27.683426_g27157_i0	0.067850015323339	4.97523199305094	0.909652537023826	1
NODE_20448_length_1357_cov_33.719939_g12581_i0	0.06135089294471	4.90203120523412	0.909652537023826	1
NODE_24216_length_1187_cov_70.243007_g314_i2	-0.0603160940012849	5.00561805249741	0.909652537023826	1
NODE_14161_length_1703_cov_52.071687_g8406_i1	0.0533844980192029	4.99921555025891	0.909652537023826	1
NODE_27322_length_1062_cov_62.024534_g16650_i0	0.0480564215977325	5.56169446601317	0.909692080255531	1
NODE_28243_length_1025_cov_288.379837_g17133_i1	0.0397884092779678	6.58304223719132	0.909776536948382	1
NODE_16353_length_1572_cov_33.684107_g10160_i0	0.152207229661701	3.84043545643684	0.910296345013329	1
NODE_50826_length_380_cov_11.934718_g35619_i0	-0.150719868692112	3.70885485523354	0.910296345013329	1
NODE_9007_length_2097_cov_13.102726_g5715_i0	-0.147542009256545	3.73450887503518	0.910296345013329	1
NODE_10262_length_1985_cov_21.409887_g6022_i1	0.147252447857014	3.79239116063323	0.910296345013329	1
NODE_38455_length_683_cov_18.253125_g15164_i2	0.142650038936006	3.67237279119492	0.910296345013329	1
NODE_22717_length_1255_cov_13.391089_g13915_i0	0.141737549800983	3.81887820953499	0.910296345013329	1
NODE_27615_length_1052_cov_13.015857_g16823_i0	0.141532926852806	3.76297068908879	0.910296345013329	1
NODE_29502_length_980_cov_7.955176_g17992_i0	0.138419657789713	4.43906360450436	0.910296345013329	1
NODE_12676_length_1802_cov_13.376919_g7952_i0	-0.137447216779953	3.78519732055658	0.910296345013329	1
NODE_18251_length_1469_cov_17.902525_g11270_i0	-0.131723163262762	3.702562540716	0.910296345013329	1
NODE_42530_length_567_cov_56.685115_g27577_i0	-0.129704334498909	3.96594580975107	0.910296345013329	1
NODE_2558_length_3197_cov_12.099873_g1654_i0	-0.120927971938697	3.73213578877822	0.910296345013329	1
NODE_26674_length_1088_cov_14.079426_g16263_i0	-0.112472560804082	3.77281828588298	0.910296345013329	1
