	logFC	logCPM	PValue	FDR
NODE_2675_length_3155_cov_28.209512_g1734_i0	0.429423148182248	4.86323344239929	0.339352538501621	0.698436286200047
NODE_30288_length_947_cov_496.897124_g18497_i0	0.300900440232461	8.8289943267618	0.339420819279699	0.698455243094605
NODE_37453_length_713_cov_149.058209_g23459_i0	0.340413551357127	6.02233032380935	0.339442616983861	0.698455243094605
NODE_35135_length_783_cov_39.094595_g21732_i0	0.343934458536031	5.80198494140449	0.339908690694528	0.699247674533439
NODE_29554_length_977_cov_101.583512_g11745_i1	-0.343505834405555	5.865391832178	0.339908690694528	0.699247674533439
NODE_27257_length_1064_cov_247.302644_g15391_i1	-0.308618867520589	7.7120555847317	0.340282585718711	0.69986487521883
NODE_41845_length_585_cov_272.204797_g26985_i0	-0.311964422366595	6.93119069965613	0.340289746842825	0.69986487521883
NODE_18284_length_1467_cov_57.580758_g10686_i1	0.391485423916541	5.15635838098936	0.34069379791152	0.700582926011178
NODE_35889_length_759_cov_17.512570_g22290_i0	0.439437324247982	4.62292836586293	0.340882221438228	0.700582926011178
NODE_14538_length_1677_cov_88.458384_g9058_i0	-0.431645090038183	4.54657242085756	0.340882221438228	0.700582926011178
NODE_2586_length_3188_cov_30.884897_g1673_i0	-0.430056292040609	4.32966387146607	0.340882221438228	0.700582926011178
NODE_5951_length_2448_cov_103.010395_g1947_i2	0.423550745897922	4.55517043738274	0.340882221438228	0.700582926011178
NODE_46124_length_477_cov_30.684332_g30953_i0	-0.422276696969383	4.60073980226742	0.340882221438228	0.700582926011178
NODE_21708_length_1300_cov_39.498011_g13323_i0	0.389668074097871	5.2274674579713	0.340942977937495	0.700624435033582
NODE_29186_length_991_cov_110.818565_g17354_i1	0.353435066165499	5.85179981813663	0.341205236159242	0.701079963056351
NODE_37918_length_698_cov_345.024427_g23813_i0	-0.298871637905756	9.32298965553016	0.341461518865932	0.701523106195303
NODE_39911_length_640_cov_113.686767_g25065_i1	0.340778535168412	5.70361958317178	0.341886727251423	0.702313155730892
NODE_30711_length_933_cov_79.750562_g18761_i0	0.335348073088916	6.26504237749314	0.342168125146005	0.702477250633138
NODE_27467_length_1057_cov_38.421105_g13348_i2	0.609576704682582	3.67964154194968	0.342253617248041	0.702477250633138
NODE_25965_length_1116_cov_14.336440_g15858_i0	0.604305594816007	3.6363134049943	0.342253617248041	0.702477250633138
NODE_58181_length_284_cov_3.435685_g42971_i0	0.579807687183848	3.73120434574434	0.342253617248041	0.702477250633138
NODE_36318_length_746_cov_27.803698_g22598_i0	0.560721869304612	3.56437175155657	0.342253617248041	0.702477250633138
NODE_12682_length_1802_cov_7.665151_g7957_i0	0.554929738943494	3.7410661203963	0.342253617248041	0.702477250633138
NODE_9937_length_2013_cov_33.170051_g6283_i0	0.355258436538217	5.17221366245868	0.342287078291645	0.702477250633138
NODE_19343_length_1411_cov_52.783626_g2304_i3	-0.389845689370408	4.92533268035322	0.3424088768834	0.702477250633138
NODE_6072_length_2429_cov_27.317687_g3901_i0	-0.460375550321129	4.22277274498169	0.342413942939158	0.702477250633138
NODE_31643_length_901_cov_23.046620_g19354_i0	0.436627905146263	4.57080745135481	0.342413942939158	0.702477250633138
NODE_2791_length_3120_cov_44.575561_g1785_i1	0.416475216311115	4.36981528322673	0.342413942939158	0.702477250633138
NODE_29191_length_991_cov_62.592827_g17797_i0	-0.381193676849955	4.90561157211017	0.34260356268692	0.702782797987633
NODE_17429_length_1514_cov_188.873555_g10796_i0	-0.311027037043354	7.10838694234214	0.34326499430993	0.703371551546792
NODE_29374_length_984_cov_183.859724_g17910_i0	0.308014754985259	7.96674772652774	0.343388910232567	0.703371551546792
NODE_12410_length_1822_cov_82.804384_g7121_i1	-0.351370215751745	6.12950202245235	0.343720493300299	0.703371551546792
NODE_5876_length_2460_cov_124.434423_g3767_i0	-0.347146230592041	5.71957705631522	0.343720493300299	0.703371551546792
NODE_27544_length_1054_cov_116.782394_g15925_i1	0.337254117463083	5.69220904745523	0.343720493300299	0.703371551546792
NODE_29864_length_964_cov_101.608035_g18226_i0	0.324885033521973	6.59541794762663	0.343777130084452	0.703371551546792
NODE_96143_length_146_cov_0.864078_g80933_i0	-0.320041721665151	7.4100490089277	0.343840521469589	0.703371551546792
NODE_45409_length_494_cov_31.450111_g30258_i0	-0.45721025435866	4.65266553448922	0.343891103507746	0.703371551546792
NODE_20699_length_1344_cov_14.007686_g12729_i0	0.45234349481463	3.92997628661197	0.343891103507746	0.703371551546792
NODE_22019_length_1286_cov_100.102172_g11507_i2	0.331393417409244	6.30613233845949	0.343898375606925	0.703371551546792
NODE_25355_length_1141_cov_42.910747_g15484_i0	0.375065832309015	5.36427001704844	0.343934351018761	0.703371551546792
NODE_9059_length_2092_cov_260.549048_g4991_i1	-0.321571858991617	6.66891779974122	0.343946077429847	0.703371551546792
NODE_36084_length_753_cov_59.914085_g20137_i1	-0.350637401459835	5.73877104669542	0.344035102606244	0.703371551546792
NODE_14570_length_1675_cov_34.990196_g9081_i0	-0.408303990614858	4.97742739122346	0.344229069363739	0.703371551546792
NODE_6468_length_2381_cov_31.006416_g4146_i0	-0.407085162765198	4.89281956597826	0.344229069363739	0.703371551546792
NODE_22106_length_1282_cov_26.297821_g13568_i0	0.406698842126669	4.67371410394491	0.344229069363739	0.703371551546792
NODE_5438_length_2524_cov_36.134220_g3491_i0	-0.399317371338694	4.76651596682922	0.344229069363739	0.703371551546792
NODE_34189_length_815_cov_43.116580_g21064_i0	-0.396867156839178	4.82149245140548	0.344229069363739	0.703371551546792
NODE_18965_length_1431_cov_33.434438_g7236_i2	0.391356901947623	5.0527110087052	0.344229069363739	0.703371551546792
NODE_8424_length_2153_cov_34.174408_g5342_i0	0.399002355080839	4.92562964887985	0.344379406635642	0.703371551546792
NODE_47616_length_442_cov_82.238095_g32424_i0	-0.3879555732245	5.42251199825889	0.344379406635642	0.703371551546792
NODE_17658_length_1502_cov_60.895134_g10932_i0	0.383977429614923	5.02075531654754	0.344379406635642	0.703371551546792
NODE_25550_length_1132_cov_73.606979_g12968_i1	0.378486028785202	5.17628990850656	0.344379406635642	0.703371551546792
NODE_28034_length_1034_cov_96.905146_g17089_i0	-0.339698177324329	6.14372201527789	0.344472543527419	0.703371551546792
NODE_44600_length_514_cov_96.893843_g29478_i0	0.351472426947222	6.00493375945124	0.344614532526354	0.703371551546792
NODE_22505_length_1264_cov_62.861589_g6035_i1	0.350382130562341	5.72835856286835	0.344614532526354	0.703371551546792
NODE_16480_length_1565_cov_129.224704_g8932_i1	-0.345587402158167	5.6859447285899	0.344614532526354	0.703371551546792
NODE_765_length_4288_cov_21.448292_g504_i0	-0.473728330115615	4.10138845489062	0.345214626466714	0.703371551546792
NODE_10565_length_1962_cov_21.860865_g6662_i0	-0.473064461548355	4.1169352296586	0.345214626466714	0.703371551546792
NODE_32982_length_856_cov_26.734317_g20235_i0	-0.470275460242882	4.42717772647981	0.345214626466714	0.703371551546792
NODE_13981_length_1715_cov_19.177632_g5560_i1	0.469957544840884	4.33035793246079	0.345214626466714	0.703371551546792
NODE_29600_length_975_cov_25.625536_g18057_i0	-0.467541264661936	4.16441535796915	0.345214626466714	0.703371551546792
NODE_31672_length_900_cov_25.736289_g18196_i1	0.467392930984868	4.73759173812189	0.345214626466714	0.703371551546792
NODE_29871_length_964_cov_20.363735_g18230_i0	-0.467350751987962	4.08851508066301	0.345214626466714	0.703371551546792
NODE_9847_length_2021_cov_28.213852_g673_i2	0.464673264978521	4.28203840984774	0.345214626466714	0.703371551546792
NODE_31343_length_912_cov_27.109321_g19148_i0	0.451198762620883	4.0518806351768	0.345214626466714	0.703371551546792
NODE_32886_length_859_cov_78.492647_g10551_i2	0.438488815600697	3.90714729913405	0.345214626466714	0.703371551546792
NODE_7230_length_2284_cov_16.186970_g4624_i0	0.437995013059633	4.26858339362111	0.345214626466714	0.703371551546792
NODE_36109_length_752_cov_600.190409_g22453_i0	0.29740390534276	8.77576590472695	0.345301868319914	0.703371551546792
NODE_35880_length_759_cov_58.128492_g22283_i0	-0.367808301697042	5.55108076959899	0.345583109487163	0.703371551546792
NODE_32803_length_862_cov_18.420024_g18559_i2	0.574268665642774	3.46500438205003	0.345646763829635	0.703371551546792
NODE_9846_length_2021_cov_33.969161_g1680_i5	-0.566156715402445	3.59749758080538	0.345646763829635	0.703371551546792
NODE_6129_length_2424_cov_9.607308_g3932_i0	0.558125642287067	3.71552257653074	0.345646763829635	0.703371551546792
NODE_2886_length_3095_cov_10.180865_g1859_i0	0.555519615067691	3.55801767497233	0.345646763829635	0.703371551546792
NODE_17032_length_1536_cov_14.413262_g10560_i0	-0.55135096892717	3.74069255991417	0.345646763829635	0.703371551546792
NODE_59566_length_271_cov_8.824561_g44356_i0	0.55093377804047	3.90731297208376	0.345646763829635	0.703371551546792
NODE_39547_length_651_cov_13.284539_g25078_i0	0.547849079392408	4.07667038587295	0.345646763829635	0.703371551546792
NODE_34139_length_817_cov_10.910853_g21026_i0	0.544731730883133	3.65251599584101	0.345646763829635	0.703371551546792
NODE_23253_length_1231_cov_7.818182_g14220_i0	0.543792825180843	3.59490727292655	0.345646763829635	0.703371551546792
NODE_3757_length_2853_cov_17.911388_g2424_i0	-0.537070052788813	3.70031111201262	0.345646763829635	0.703371551546792
NODE_313_length_5280_cov_14.730189_g212_i0	-0.534951984798235	3.66065407090047	0.345646763829635	0.703371551546792
NODE_32847_length_861_cov_12.090465_g20149_i0	0.505894627066703	3.74510935791838	0.345646763829635	0.703371551546792
NODE_2890_length_3094_cov_10.965913_g1861_i0	0.502517175919343	3.65074312093232	0.345646763829635	0.703371551546792
NODE_32488_length_872_cov_35.613993_g19914_i0	0.360456741343765	5.26946593744545	0.345696295098422	0.703371551546792
NODE_20367_length_1361_cov_30.492413_g12536_i0	-0.399536870457348	4.74348831579501	0.346155190001749	0.703371551546792
NODE_33463_length_840_cov_17.542033_g8058_i1	0.518662905458054	4.16166946001615	0.346209058726398	0.703371551546792
NODE_27266_length_1064_cov_23.119491_g16615_i0	0.511316851489815	4.31626040226339	0.346209058726398	0.703371551546792
NODE_51469_length_369_cov_17.085890_g36261_i0	0.510018758919967	3.96322653271021	0.346209058726398	0.703371551546792
NODE_55655_length_311_cov_12.406716_g40445_i0	0.509593537226219	3.87594287912321	0.346209058726398	0.703371551546792
NODE_4516_length_2688_cov_70.868431_g1410_i1	0.508945284997329	4.04368321763338	0.346209058726398	0.703371551546792
NODE_13203_length_1767_cov_90.810325_g7891_i1	0.50624927611629	3.87798352588116	0.346209058726398	0.703371551546792
NODE_20518_length_1353_cov_19.296183_g9210_i1	-0.500254644700698	3.97118499881292	0.346209058726398	0.703371551546792
NODE_23426_length_1223_cov_27.566102_g14312_i0	0.488869155273546	4.34671164290511	0.346209058726398	0.703371551546792
NODE_12324_length_1829_cov_15.115901_g7735_i0	0.476344242763613	4.08824419306711	0.346209058726398	0.703371551546792
NODE_3813_length_2841_cov_17.076126_g2185_i1	0.471026262790817	3.94955656101148	0.346209058726398	0.703371551546792
NODE_904_length_4123_cov_22.083824_g606_i0	-0.469983731917685	4.03745311905208	0.346209058726398	0.703371551546792
NODE_38624_length_678_cov_59.737008_g7766_i4	0.466431755833113	3.91845632341275	0.346209058726398	0.703371551546792
NODE_19703_length_1393_cov_41.722963_g9017_i2	-0.46121960300815	4.91064329734295	0.346209058726398	0.703371551546792
NODE_6397_length_2388_cov_22.792751_g4103_i0	-0.456431421195742	4.08767123115101	0.346209058726398	0.703371551546792
NODE_45047_length_503_cov_57.293478_g29908_i0	-0.454813576662527	4.11843332655498	0.346209058726398	0.703371551546792
NODE_15413_length_1626_cov_45.908402_g4490_i1	-0.38946060825295	5.15505726014585	0.346280758113491	0.703371551546792
NODE_38338_length_686_cov_115.555210_g13357_i2	0.38547842606593	5.21558797578412	0.346280758113491	0.703371551546792
NODE_36569_length_739_cov_648.534483_g22788_i0	0.31117836521884	7.27254993116445	0.346408005410117	0.703371551546792
NODE_18546_length_1454_cov_19.076541_g11453_i0	0.54633522917296	3.82278186784172	0.346555243441863	0.703371551546792
NODE_43084_length_552_cov_17.595285_g28077_i0	0.542942855777991	3.87358837030469	0.346555243441863	0.703371551546792
NODE_18397_length_1461_cov_29.755994_g2803_i3	-0.52965638861025	3.87317821836758	0.346555243441863	0.703371551546792
NODE_7425_length_2262_cov_67.713384_g4739_i0	-0.529441501221087	3.96072241934771	0.346555243441863	0.703371551546792
NODE_6721_length_2348_cov_17.754447_g4296_i0	-0.528741973149559	3.83862028343346	0.346555243441863	0.703371551546792
NODE_33870_length_826_cov_14.878672_g20828_i0	-0.524984941897796	3.79036370621776	0.346555243441863	0.703371551546792
NODE_7085_length_2302_cov_29.050465_g4387_i1	-0.522996174902607	3.86548240980299	0.346555243441863	0.703371551546792
NODE_43770_length_535_cov_30.176829_g24125_i4	-0.514081161671959	3.71697101049698	0.346555243441863	0.703371551546792
NODE_61693_length_254_cov_5.236967_g46483_i0	0.50923331568484	4.20851105158772	0.346555243441863	0.703371551546792
NODE_5731_length_2479_cov_21.393678_g2817_i1	-0.495907730107762	3.84415916738879	0.346555243441863	0.703371551546792
NODE_15476_length_1622_cov_16.088030_g9625_i0	-0.495369788288608	3.92780549879242	0.346555243441863	0.703371551546792
NODE_18793_length_1441_cov_38.375536_g11612_i0	-0.486852862326348	3.8577999808297	0.346555243441863	0.703371551546792
NODE_27559_length_1054_cov_16.888229_g16789_i0	0.485039274712939	4.03317949248252	0.346555243441863	0.703371551546792
NODE_16687_length_1554_cov_35.536069_g10376_i0	-0.479760844491479	3.78713154833598	0.346555243441863	0.703371551546792
NODE_32272_length_879_cov_22.270335_g18506_i1	-0.477470751454027	3.77396169070141	0.346555243441863	0.703371551546792
NODE_38418_length_684_cov_15.965679_g24185_i0	-0.468401919312867	3.94520340135999	0.346555243441863	0.703371551546792
NODE_12497_length_1816_cov_16.116187_g7845_i0	-0.451291678135443	3.89542173784022	0.346555243441863	0.703371551546792
NODE_15578_length_1615_cov_60.965649_g9685_i0	-0.350914633843633	5.58575303279901	0.347231161191207	0.704660606017024
NODE_343_length_5164_cov_177.172232_g234_i0	0.33496010315956	6.35594567040389	0.347428347112869	0.704977947612792
NODE_39528_length_651_cov_122.965461_g25064_i0	0.316674336564764	6.71879530643946	0.347675414724398	0.705370233217068
NODE_10416_length_1972_cov_144.008813_g6568_i0	-0.318941458098964	6.9275551899943	0.347703342355177	0.705370233217068
NODE_16809_length_1547_cov_64.327793_g9686_i1	0.349516282696963	5.65578015593755	0.34799668845447	0.705871777617073
NODE_22956_length_1243_cov_28.545000_g12641_i1	0.425934367223144	4.67197977023437	0.348182753797558	0.705871777617073
NODE_26508_length_1094_cov_42.548049_g8094_i3	-0.423374388880366	4.59712074027927	0.348182753797558	0.705871777617073
NODE_42661_length_563_cov_31.644231_g27690_i0	0.408707218156323	4.55454893082884	0.348182753797558	0.705871777617073
NODE_6744_length_2345_cov_21.046481_g4312_i0	0.403683565074892	4.86777513753107	0.348182753797558	0.705871777617073
NODE_40876_length_613_cov_309.098246_g11608_i6	-0.334036907425543	6.01721193129466	0.348224011071741	0.705871777617073
NODE_14107_length_1707_cov_47.521034_g8802_i0	-0.400734518683462	4.87189715242765	0.348318341577396	0.705871777617073
NODE_15637_length_1612_cov_36.870618_g9719_i0	-0.389526322565135	4.9369170788119	0.348318341577396	0.705871777617073
NODE_253_length_5496_cov_38.135338_g167_i0	-0.387457882933292	4.89698994201539	0.348318341577396	0.705871777617073
NODE_24360_length_1181_cov_61.823374_g9297_i1	0.374106252154703	5.28330720121747	0.348431891440229	0.705936252960183
NODE_10360_length_1977_cov_72.531541_g85_i4	-0.367251319106203	5.3103952123255	0.348431891440229	0.705936252960183
NODE_8969_length_2099_cov_120.991245_g5691_i0	-0.323197959208727	6.52511289137444	0.348625557087344	0.706245792556208
NODE_10282_length_1983_cov_197.358763_g6487_i0	-0.316404999185402	7.15901142219106	0.349101858114519	0.707127755284968
NODE_40981_length_610_cov_829.024691_g26241_i0	0.295311903130715	8.64058100504622	0.349204535772153	0.70725280231307
NODE_39043_length_665_cov_62.712219_g24671_i0	-0.352471417746698	5.75745645082897	0.349355682429481	0.707475974007838
NODE_12346_length_1827_cov_49.353700_g7747_i0	-0.38603180463706	5.20064262578893	0.349611757361219	0.707828586106153
NODE_30300_length_947_cov_39.881637_g17033_i1	0.371589623173605	5.14796903215291	0.349611757361219	0.707828586106153
NODE_11624_length_1877_cov_88.850055_g7326_i0	-0.324599520835101	6.3152568970993	0.349853539414335	0.708235091977409
NODE_20281_length_1365_cov_20.526475_g12487_i0	0.434333166042794	4.48761539133386	0.350297796564581	0.708636206755211
NODE_28786_length_1005_cov_36.500000_g17540_i0	0.429425370680267	4.47726964954703	0.350297796564581	0.708636206755211
NODE_31339_length_912_cov_40.414269_g18504_i2	0.4204100185356	4.59006334231346	0.350297796564581	0.708636206755211
NODE_32826_length_861_cov_98.723716_g20133_i0	0.405131164299947	4.8983593298362	0.350297796564581	0.708636206755211
NODE_18983_length_1430_cov_46.676280_g11731_i0	0.402308305514289	4.43479450733465	0.350297796564581	0.708636206755211
NODE_20922_length_1334_cov_57.063517_g12864_i0	-0.379039482450815	5.25679861440547	0.350395892126739	0.708636206755211
NODE_7725_length_2229_cov_54.005032_g4918_i0	-0.36807783830481	5.2887037337469	0.350395892126739	0.708636206755211
NODE_3771_length_2851_cov_39.218661_g2430_i0	0.363320707421399	5.36351676341333	0.350395892126739	0.708636206755211
NODE_22782_length_1252_cov_41.958644_g11602_i2	-0.416842087978221	4.91283154545877	0.350502937971317	0.708636206755211
NODE_27296_length_1063_cov_24.148039_g16634_i0	0.401243714490474	4.72502457524146	0.350502937971317	0.708636206755211
NODE_40638_length_620_cov_38.329289_g25968_i0	0.395868386112179	4.6720271099392	0.350502937971317	0.708636206755211
NODE_36660_length_737_cov_45.345821_g22865_i0	0.374031713965072	5.57741677603306	0.350868184674499	0.709291635116126
NODE_5430_length_2525_cov_58.912168_g1378_i1	0.346783272070867	5.49994873511688	0.351143042692591	0.709764207754717
NODE_36142_length_751_cov_84.117232_g22475_i0	-0.33273801068546	6.19292931295711	0.351266969073479	0.709931627913336
NODE_31071_length_922_cov_31.747440_g18985_i0	0.383816495762804	4.94029997063799	0.351792567351996	0.710710609892394
NODE_9012_length_2096_cov_36.713590_g5719_i0	-0.382134338027009	5.06018200385809	0.351792567351996	0.710710609892394
NODE_6783_length_2338_cov_29.784314_g4339_i0	0.37495373481072	4.89290074916146	0.351792567351996	0.710710609892394
NODE_58407_length_282_cov_160.962343_g43197_i0	-0.321117799472998	6.9633462685363	0.351816974944417	0.710710609892394
NODE_35451_length_773_cov_71.875342_g20412_i1	-0.45700007483091	4.34417041037634	0.352469459721393	0.711519717007152
NODE_14204_length_1700_cov_29.511165_g8850_i0	-0.456600325644342	4.3242595696754	0.352469459721393	0.711519717007152
NODE_16446_length_1567_cov_28.050525_g10217_i0	-0.434119063549473	4.54323064425049	0.352469459721393	0.711519717007152
NODE_153_length_6034_cov_23.096478_g109_i0	-0.430426490174325	4.20927591304235	0.352469459721393	0.711519717007152
NODE_23129_length_1236_cov_39.303437_g14146_i0	0.378199744386058	5.28239882614674	0.352505831778812	0.711519717007152
NODE_5616_length_2497_cov_43.002852_g3608_i0	0.376030147358157	5.10548758686797	0.352505831778812	0.711519717007152
NODE_19665_length_1395_cov_44.601331_g12121_i0	-0.364545156253285	5.16357793301405	0.352505831778812	0.711519717007152
NODE_44155_length_525_cov_26.908714_g29063_i0	0.425052660200006	5.08272116422388	0.352844576400278	0.711778035152433
NODE_14569_length_1675_cov_39.480392_g9080_i0	0.404126218033571	4.84738503480535	0.352844576400278	0.711778035152433
NODE_26115_length_1109_cov_50.000938_g6978_i8	-0.399318262801745	5.00175449873139	0.352844576400278	0.711778035152433
NODE_33885_length_825_cov_59.799233_g20841_i0	-0.389378094377122	4.92737528591834	0.352844576400278	0.711778035152433
NODE_48568_length_422_cov_48.437995_g33370_i0	0.384922170057289	4.54839967388476	0.352844576400278	0.711778035152433
NODE_34395_length_807_cov_65.565445_g21198_i0	0.364148816611402	5.35638162877414	0.35288104046807	0.711778035152433
NODE_4259_length_2741_cov_55.707932_g2746_i0	0.347887846755507	5.95157980812592	0.353057766130979	0.71195892036696
NODE_30932_length_926_cov_400.293318_g205_i4	-0.364203321154376	5.8026111267763	0.353094365565807	0.71195892036696
NODE_44954_length_505_cov_61.391775_g29818_i0	0.344612943196986	5.76459647763143	0.353094365565807	0.71195892036696
NODE_27628_length_1051_cov_201.197421_g16831_i0	0.307441783224035	7.40114403242795	0.353166585383816	0.712021428095242
NODE_7955_length_2205_cov_36.922294_g5058_i0	-0.408508189323598	4.91011758575396	0.354142797148521	0.713573157347901
NODE_1358_length_3771_cov_33.542114_g903_i0	0.408364577684377	4.85873628062362	0.354142797148521	0.713573157347901
NODE_32526_length_871_cov_35.632850_g19936_i0	-0.383506525422621	4.8848580847983	0.354142797148521	0.713573157347901
NODE_11984_length_1853_cov_41.075138_g7543_i0	-0.37803053173339	5.09957951058985	0.354142797148521	0.713573157347901
NODE_28309_length_1023_cov_44.075510_g17245_i0	-0.358679932399682	4.96620171429088	0.354142797148521	0.713573157347901
NODE_26991_length_1075_cov_90.895349_g16446_i0	0.334405869490328	6.25844350145945	0.354243832419801	0.713652132129983
NODE_33506_length_838_cov_480.822642_g20595_i0	0.29250838467832	8.92349997468012	0.354399833385252	0.713652132129983
NODE_514_length_4687_cov_19.944014_g349_i0	0.469608814396673	4.14158162240821	0.354636442179216	0.713652132129983
NODE_25179_length_1148_cov_28.950226_g15376_i0	0.46807187511897	4.47844844737831	0.354636442179216	0.713652132129983
NODE_27811_length_1044_cov_15.995005_g16949_i0	0.464582080191821	4.18868770902708	0.354636442179216	0.713652132129983
NODE_2304_length_3297_cov_25.666872_g1483_i0	-0.452099913205031	4.30659991860124	0.354636442179216	0.713652132129983
NODE_16111_length_1586_cov_17.272845_g10004_i0	0.44798228073168	4.32358388506887	0.354636442179216	0.713652132129983
NODE_30225_length_950_cov_27.611907_g18457_i0	0.44699257328294	4.24587170182429	0.354636442179216	0.713652132129983
NODE_17215_length_1526_cov_29.202967_g6184_i1	-0.444476420458466	4.23877642453094	0.354636442179216	0.713652132129983
NODE_4638_length_2661_cov_28.067991_g1429_i1	0.427806052293697	4.2982166503871	0.354636442179216	0.713652132129983
NODE_32159_length_883_cov_29.329762_g7197_i1	-0.425562864504215	4.39700186983617	0.354636442179216	0.713652132129983
NODE_42697_length_562_cov_32.793834_g27724_i0	0.368589467546963	5.28878630269799	0.354777771187667	0.713853374431655
NODE_39355_length_656_cov_158.592170_g18158_i2	0.308139686015363	7.12218188557812	0.354964177383325	0.714145259739058
NODE_36356_length_745_cov_109.571225_g22629_i0	-0.354931245745828	5.56919604202742	0.355092843213054	0.714258053098972
NODE_21423_length_1312_cov_24.165485_g13152_i0	0.428230307320392	4.64768563485663	0.355351030932764	0.714258053098972
NODE_35353_length_776_cov_30.788540_g21898_i0	0.425623172098262	4.66796743863843	0.355351030932764	0.714258053098972
NODE_9750_length_2029_cov_34.576536_g5617_i1	-0.420765457937426	4.67223870154799	0.355351030932764	0.714258053098972
NODE_5715_length_2481_cov_30.964725_g3678_i0	-0.416485307211981	4.5928191219015	0.355351030932764	0.714258053098972
NODE_39540_length_651_cov_29.231908_g12589_i2	0.408877846825879	4.68082750366328	0.355351030932764	0.714258053098972
NODE_28122_length_1031_cov_29.981781_g12851_i1	-0.394820976867336	4.68666626442157	0.355351030932764	0.714258053098972
NODE_5478_length_2517_cov_24.681892_g3517_i0	0.391783110065934	4.54097976768428	0.355351030932764	0.714258053098972
NODE_2519_length_3208_cov_98.004739_g555_i1	-0.333631916394684	6.03128215296098	0.355539480458593	0.7144705660123
NODE_26191_length_1106_cov_93.919097_g15992_i0	-0.323186548300146	6.15185848752762	0.355539480458593	0.7144705660123
NODE_11137_length_1915_cov_160.974893_g3341_i1	-0.31925869570663	6.65356235842717	0.356157867156113	0.715101241779329
NODE_42226_length_575_cov_49.672932_g27307_i0	0.345046346968991	5.84317887736945	0.356492994394014	0.715101241779329
NODE_27992_length_1036_cov_55.156093_g17066_i0	0.401131421057109	4.98350739354968	0.356679827950459	0.715101241779329
NODE_32184_length_882_cov_60.505364_g19693_i0	-0.396823949562372	4.72416076533974	0.356679827950459	0.715101241779329
NODE_28393_length_1020_cov_51.432958_g17292_i0	0.386040803580954	4.63614547402424	0.356679827950459	0.715101241779329
NODE_39081_length_664_cov_26.457327_g20796_i1	0.380242974306818	4.92156268962131	0.356679827950459	0.715101241779329
NODE_29311_length_987_cov_18.529661_g17871_i0	-0.496875936796354	4.26477840501199	0.356681272384549	0.715101241779329
NODE_16908_length_1542_cov_34.390927_g10492_i0	-0.492633104221287	3.95969369532345	0.356681272384549	0.715101241779329
NODE_18933_length_1433_cov_44.494245_g11698_i0	-0.480220878172744	4.14637876474669	0.356681272384549	0.715101241779329
NODE_20515_length_1353_cov_40.144275_g12626_i0	-0.479367593088541	4.11760940099859	0.356681272384549	0.715101241779329
NODE_36085_length_753_cov_56.228169_g1657_i4	-0.474819459365343	3.89293478668871	0.356681272384549	0.715101241779329
NODE_35966_length_757_cov_17.145658_g22350_i0	0.470519098086209	4.07708972024609	0.356681272384549	0.715101241779329
NODE_38484_length_682_cov_51.333333_g24239_i0	-0.465434190961161	4.26804071263002	0.356681272384549	0.715101241779329
NODE_29694_length_971_cov_13.271552_g18113_i0	0.461494531169073	4.23765510379599	0.356681272384549	0.715101241779329
NODE_12651_length_1803_cov_51.266477_g1112_i1	-0.458855278545896	4.29558989348368	0.356681272384549	0.715101241779329
NODE_15990_length_1593_cov_45.954194_g9935_i0	-0.451398022972942	4.14466446354516	0.356681272384549	0.715101241779329
NODE_33844_length_827_cov_19.105867_g20814_i0	0.444865938659901	4.06902048979387	0.356681272384549	0.715101241779329
NODE_34366_length_808_cov_89.939869_g21180_i0	0.441738590688456	4.21161112778246	0.356681272384549	0.715101241779329
NODE_17763_length_1496_cov_21.689608_g10993_i0	-0.429986996297447	4.10281337232218	0.356681272384549	0.715101241779329
NODE_12034_length_1850_cov_17.198672_g7566_i0	-0.429089206478112	4.59906419489269	0.356681272384549	0.715101241779329
NODE_28459_length_1017_cov_242.173511_g17335_i1	-0.326728804205701	6.13867820565808	0.356749673336918	0.715155373937788
NODE_23491_length_1220_cov_76.885302_g14350_i0	-0.37465324510451	5.11097608153629	0.357229974047929	0.715576660730683
NODE_16910_length_1542_cov_31.160774_g10493_i0	0.36799938559655	5.27419634110161	0.357229974047929	0.715576660730683
NODE_14814_length_1659_cov_39.905322_g9240_i0	0.367158552407148	5.28919701067388	0.357368185043246	0.715576660730683
NODE_22245_length_1275_cov_71.919643_g13659_i0	0.320907699410547	6.32558827391203	0.357450839648788	0.715576660730683
NODE_25973_length_1115_cov_81.985075_g14708_i1	-0.434035878522234	4.30123611985296	0.358025054614275	0.715576660730683
NODE_23597_length_1216_cov_23.959079_g14408_i0	0.433172183806542	4.37017174381771	0.358025054614275	0.715576660730683
NODE_4489_length_2694_cov_30.322143_g2896_i0	-0.429237486924857	4.47805237987947	0.358025054614275	0.715576660730683
NODE_314_length_5278_cov_31.987775_g172_i2	-0.429198245375736	4.51809698199088	0.358025054614275	0.715576660730683
NODE_11864_length_1862_cov_90.007147_g6555_i1	-0.416125336412751	4.47478774834372	0.358025054614275	0.715576660730683
NODE_3654_length_2872_cov_29.346766_g2358_i0	-0.414966861996123	4.47572238154692	0.358025054614275	0.715576660730683
NODE_22975_length_1242_cov_33.628023_g14054_i0	-0.409772611427661	4.5692879417152	0.358025054614275	0.715576660730683
